amfi_code,month,aum_crores,folio_count
114997,2023-07,99.07,14034
114997,2023-08,105.6,98702
114997,2023-09,112.4,334982
114997,2023-10,117.36,193074
114997,2023-11,117.6,98553
114997,2023-12,123.49,221620
114997,2024-01,125.45,38837
114997,2024-02,127.24,460996
114997,2024-03,131.02,51625
114997,2024-04,139.99,12533
114997,2024-05,148.19,444755
114997,2024-06,155.24,231929
115033,2023-01,1982.11,132632
115033,2023-02,2084.21,274159
115033,2023-03,1924.48,130607
115033,2023-04,1896.42,428925
115033,2023-05,1647.03,347531
115033,2023-06,1754.59,123439
115033,2023-07,1776.95,352364
115033,2023-08,1878.81,491041
115033,2023-09,1926.65,178253
115033,2023-10,1875.93,99867
115033,2023-11,1902.2,399659
115033,2023-12,1813.68,430431
115033,2024-01,1844.64,78704
115033,2024-02,1944.2,91358
115033,2024-03,1827.18,8749
115033,2024-04,1786.45,391771
115033,2024-05,2080.01,399292
115033,2024-06,1985.04,27512
115101,2023-01,3369.98,174023
115101,2023-02,3070.05,121783
115101,2023-03,3194.12,428405
115101,2023-04,3338.39,292352
115101,2023-05,3244.55,65157
115101,2023-06,3086.03,210222
115101,2023-07,3047.79,230438
115101,2023-08,3004.26,93959
115101,2023-09,3048.45,50959
115101,2023-10,2885.84,389056
115101,2023-11,3014.37,108143
115101,2023-12,3105.96,351497
115101,2024-01,2864.19,121208
115101,2024-02,2857.06,273615
115101,2024-03,2959.96,233557
115101,2024-04,2940.39,217275
115101,2024-05,3120.28,462148
115101,2024-06,3416.63,435868
115298,2023-01,4380.24,355710
115298,2023-02,4407.4,152540
115298,2023-03,4113.83,152898
115298,2023-04,4083.57,477347
115298,2023-05,4326.01,150319
115298,2023-06,4114.2,104440
115298,2023-07,4018.09,47358
115298,2023-08,3854.31,458700
115298,2023-09,4187.59,312681
115298,2023-10,4195.5,356952
115298,2023-11,4319.91,157511
115298,2023-12,4328.59,69375
115298,2024-01,4535.54,203709
115298,2024-02,4566.64,7992
115298,2024-03,4730.8,469068
115298,2024-04,4436.31,346316
115298,2024-05,4512.01,233252
115298,2024-06,4876.64,289273
115383,2023-01,457.28,119675
115383,2023-02,421.67,344795
115383,2023-03,420.67,325846
115383,2023-04,471.61,185208
115383,2023-05,454.77,99317
115383,2023-06,476.61,407316
115383,2023-07,481.64,305692
115383,2023-08,526.09,128034
115383,2023-09,585.18,135865
115383,2023-10,614.7,13959
115383,2023-11,605.24,290165
115383,2023-12,611.83,138151
115383,2024-01,617.77,302088
115383,2024-02,610.12,124499
115383,2024-03,581.7,48937
115383,2024-04,614.48,153959
115383,2024-05,593.92,16186
115383,2024-06,606.67,85409
115475,2023-01,8076.94,130662
115475,2023-02,7815.67,11844
115475,2023-03,8163.19,428033
115475,2023-04,8826.62,87557
115475,2023-05,8478.12,260528
115475,2023-06,8402.88,307014
115475,2023-07,8721.67,289363
115475,2023-08,8885.85,131256
115475,2023-09,8523.59,69728
115475,2023-10,8594.94,384696
115475,2023-11,8961.72,61522
115475,2023-12,8534.99,321272
115475,2024-01,8951.73,261593
115475,2024-02,9169.46,162194
115475,2024-03,8554.03,352801
115475,2024-04,9046.23,395734
115475,2024-05,8447.03,317929
115475,2024-06,8342.43,227995
115569,2023-01,9.04,235236
115569,2023-02,9.47,456619
115569,2023-03,9.52,146574
115569,2023-04,10.24,492174
115569,2023-05,9.81,364637
115569,2023-06,10.43,223842
115569,2023-07,10.8,339683
115569,2023-08,11.22,395108
115569,2023-09,11.32,11321
115569,2023-10,10.94,189649
115569,2023-11,10.9,342327
115569,2023-12,10.84,453832
115569,2024-01,11.94,175054
115569,2024-02,12.22,248107
115569,2024-03,12.61,255065
115569,2024-04,12.11,497018
115569,2024-05,13.14,323832
115569,2024-06,13.75,151858
115697,2023-01,3656.57,349104
115697,2023-02,4117.39,321871
115697,2023-03,4386.87,312858
115697,2023-04,4791.53,154233
115697,2023-05,5125.54,422437
115697,2023-06,5446.32,417660
115697,2023-07,5927.04,167628
115697,2023-08,6474.53,95370
115697,2023-09,6792.34,75423
115697,2023-10,6587.96,14211
115697,2023-11,6536.08,42472
115697,2023-12,6292.71,131082
115697,2024-01,6531.93,365605
115697,2024-02,6748.13,257034
115697,2024-03,6496.15,132402
115697,2024-04,6619.22,273702
115697,2024-05,6663.64,233201
115697,2024-06,6930.64,248093
115761,2023-01,3.25,218313
115761,2023-02,3.51,466559
115761,2023-03,3.48,197549
115761,2023-04,3.68,289801
115761,2023-05,3.83,3295
115761,2023-06,4.03,329964
115761,2023-07,3.79,106933
115761,2023-08,3.9,318028
115761,2023-09,4.05,399773
115761,2023-10,4.0,134049
115761,2023-11,3.84,424812
115761,2023-12,3.75,453149
115761,2024-01,3.97,439109
115761,2024-02,3.96,36090
115761,2024-03,3.61,335439
115761,2024-04,3.67,233752
115761,2024-05,3.48,240794
115761,2024-06,3.31,175136
115816,2023-01,2442.9,110704
115816,2023-02,2514.53,380565
115816,2023-03,2455.57,456788
115816,2023-04,2405.42,353102
115816,2023-05,2581.73,31501
115816,2023-06,2796.91,40990
115816,2023-07,2796.42,128403
115816,2023-08,2664.7,227778
115816,2023-09,2816.29,366062
115816,2023-10,3124.81,190686
115816,2023-11,2972.74,229779
115816,2023-12,3230.32,145918
115816,2024-01,3295.69,387027
115816,2024-02,3198.82,195967
115816,2024-03,3364.04,474791
115816,2024-04,3721.33,499027
115816,2024-05,3622.42,209747
115816,2024-06,3680.6,104329
115984,2023-01,200.98,318597
115984,2023-02,205.49,325824
115984,2023-03,208.8,89303
115984,2023-04,197.62,277302
115984,2023-05,211.78,281772
115984,2023-06,224.48,93995
115984,2023-07,234.71,105098
115984,2023-08,247.49,215920
115984,2023-09,233.33,264272
115984,2023-10,231.68,364256
115984,2023-11,240.54,68718
115984,2023-12,232.33,224802
115984,2024-01,253.05,309102
115984,2024-02,269.48,258136
115984,2024-03,276.46,497338
115984,2024-04,265.48,334718
115984,2024-05,249.08,386633
115984,2024-06,238.27,479171
116048,2023-01,10929.33,287813
116048,2023-02,11886.18,260397
116048,2023-03,10928.11,296994
116048,2023-04,11788.17,443912
116048,2023-05,11442.45,401481
116048,2023-06,11234.9,386449
116048,2023-07,11526.94,204206
116048,2023-08,12409.75,435831
116048,2023-09,12252.64,384455
116048,2023-10,12188.93,230468
116048,2023-11,12244.75,262444
116048,2023-12,11932.57,265767
116048,2024-01,12303.58,99827
116048,2024-02,12225.35,116452
116048,2024-03,12644.54,363560
116048,2024-04,12951.08,70958
116048,2024-05,12660.6,403632
116048,2024-06,12572.41,102692
116178,2023-01,2370.53,226528
116178,2023-02,2525.23,275269
116178,2023-03,2484.31,335780
116178,2023-04,2494.8,273533
116178,2023-05,2527.98,52407
116178,2023-06,2500.46,307185
116178,2023-07,2731.61,85763
116178,2023-08,2708.26,298563
116178,2023-09,2747.0,177504
116178,2023-10,2646.9,188929
116178,2023-11,2515.36,499356
116178,2023-12,2716.5,448807
116178,2024-01,2536.32,104728
116178,2024-02,2647.48,10502
116178,2024-03,2816.85,479112
116178,2024-04,2834.72,263718
116178,2024-05,2900.49,56940
116178,2024-06,2823.37,289392
116205,2023-01,1251.67,15424
116205,2023-02,1236.59,238113
116205,2023-03,1356.64,251144
116205,2023-04,1324.0,451300
116205,2023-05,1380.87,207241
116205,2023-06,1396.29,484449
116205,2023-07,1446.4,470083
116205,2023-08,1640.3,352029
116205,2023-09,1668.02,209580
116205,2023-10,1839.71,225704
116205,2023-11,1784.49,389822
116205,2023-12,1775.28,408098
116205,2024-01,1857.35,416686
116205,2024-02,1884.53,242478
116205,2024-03,1828.93,41728
116205,2024-04,1793.68,264837
116205,2024-05,1839.18,481424
116205,2024-06,1868.63,316688
116373,2023-01,4584.26,443487
116373,2023-02,4542.29,19392
116373,2023-03,4487.49,261830
116373,2023-04,4573.46,135555
116373,2023-05,4629.86,31235
116373,2023-06,4190.42,224207
116373,2023-07,4054.19,291841
116373,2023-08,4076.81,432636
116373,2023-09,3793.76,273873
116373,2023-10,3854.26,478760
116373,2023-11,4023.6,159387
116373,2023-12,4072.15,294976
116373,2024-01,4322.96,349024
116373,2024-02,4130.54,290833
116373,2024-03,4175.25,80909
116373,2024-04,3954.86,200463
116373,2024-05,3745.23,176971
116373,2024-06,3713.06,160491
116432,2023-01,1983.21,159278
116432,2023-02,1919.43,414007
116432,2023-03,1909.0,281150
116432,2023-04,1940.38,600
116432,2023-05,1945.18,262780
116432,2023-06,1914.97,143583
116432,2023-07,2031.71,221559
116432,2023-08,1987.03,106047
116432,2023-09,2195.32,196754
116432,2023-10,2174.96,262922
116432,2023-11,2283.79,148163
116432,2023-12,2452.88,223277
116432,2024-01,2655.32,387884
116432,2024-02,2549.2,424833
116432,2024-03,2625.79,326966
116432,2024-04,2656.27,161122
116432,2024-05,2688.23,124838
116432,2024-06,2668.48,116307
116502,2023-01,6075.05,237565
116502,2023-02,6277.96,424008
116502,2023-03,6353.09,438163
116502,2023-04,6475.46,338383
116502,2023-05,6636.56,353940
116502,2023-06,7054.27,219323
116502,2023-07,7115.24,376390
116502,2023-08,6764.54,461640
116502,2023-09,7170.71,360642
116502,2023-10,7332.9,161983
116502,2023-11,7623.5,354867
116502,2023-12,7594.71,63487
116502,2024-01,7174.17,395704
116502,2024-02,7724.77,226741
116502,2024-03,8302.83,452098
116502,2024-04,8475.56,146166
116502,2024-05,8380.13,152328
116502,2024-06,9129.75,289212
116655,2023-01,3176.85,446829
116655,2023-02,3172.56,465353
116655,2023-03,3227.68,412881
116655,2023-04,3422.77,265920
116655,2023-05,3236.52,434638
116655,2023-06,3606.72,150494
116655,2023-07,3529.56,208776
116655,2023-08,3220.22,85191
116655,2023-09,3164.62,256154
116655,2023-10,3200.41,106261
116655,2023-11,3403.38,221402
116655,2023-12,3640.21,36412
116655,2024-01,3771.84,151714
116655,2024-02,4083.11,72106
116655,2024-03,4026.79,410291
116655,2024-04,3962.5,440726
116655,2024-05,4060.64,146241
116655,2024-06,4074.25,397533
116783,2023-01,5604.06,487302
116783,2023-02,5660.34,139041
116783,2023-03,5586.78,206677
116783,2023-04,5726.57,104136
116783,2023-05,5602.37,454996
116783,2023-06,5869.62,251053
116783,2023-07,6211.3,17204
116783,2023-08,6332.24,499269
116783,2023-09,6841.09,434626
116783,2023-10,7208.95,192879
116783,2023-11,7260.79,307945
116783,2023-12,7327.44,121040
116783,2024-01,7937.27,218993
116783,2024-02,7819.31,140749
116783,2024-03,7756.22,144119
116783,2024-04,7473.04,186709
116783,2024-05,7130.05,494688
116783,2024-06,7470.17,416833
116849,2023-01,866.06,169065
116849,2023-02,877.16,228365
116849,2023-03,919.24,31745
116849,2023-04,1030.33,39612
116849,2023-05,1059.43,471832
116849,2023-06,1028.79,214641
116849,2023-07,985.71,497809
116849,2023-08,985.74,233665
116849,2023-09,968.34,446448
116849,2023-10,893.14,13725
116849,2023-11,918.12,351862
116849,2023-12,942.36,395852
116849,2024-01,951.6,4664
116849,2024-02,927.92,395639
116849,2024-03,972.87,147987
116849,2024-04,941.25,301767
116849,2024-05,1052.85,457405
116849,2024-06,1085.58,232647
116916,2023-01,2584.43,316035
116916,2023-02,2708.77,467938
116916,2023-03,2754.56,99156
116916,2023-04,2635.2,286687
116916,2023-05,2786.89,293806
116916,2023-06,3028.13,48535
116916,2023-07,2943.25,3121
116916,2023-08,2794.54,123805
116916,2023-09,2760.92,162271
116916,2023-10,2835.45,91789
116916,2023-11,2828.95,311867
116916,2023-12,2609.68,205128
116916,2024-01,2698.43,216970
116916,2024-02,3146.32,123552
116916,2024-03,3116.04,287765
116916,2024-04,3384.17,194838
116916,2024-05,3332.54,154840
116916,2024-06,3281.03,355407
117051,2023-01,1739.56,387400
117051,2023-02,1892.88,136458
117051,2023-03,2003.05,325557
117051,2023-04,1977.46,457583
117051,2023-05,2071.87,150571
117051,2023-06,2138.63,105397
117051,2023-07,2255.63,152266
117051,2023-08,2468.68,171021
117051,2023-09,2391.65,293763
117051,2023-10,2343.51,355835
117051,2023-11,2339.18,35017
117051,2023-12,2615.19,319353
117051,2024-01,2720.66,406559
117051,2024-02,2899.39,407523
117051,2024-03,2918.0,86920
117051,2024-04,3048.07,308637
117051,2024-05,2958.4,181304
117051,2024-06,3131.84,206660
117143,2023-01,3400.51,427750
117143,2023-02,3246.94,376464
117143,2023-03,3315.51,348791
117143,2023-04,3484.62,12473
117143,2023-05,3685.98,424214
117143,2023-06,3462.0,22743
117143,2023-07,3758.81,208193
117143,2023-08,3776.03,119249
117143,2023-09,4450.26,251498
117143,2023-10,4597.97,283239
117143,2023-11,4386.69,38515
117143,2023-12,4547.37,474538
117143,2024-01,4848.0,190315
117143,2024-02,5168.01,11602
117143,2024-03,4916.7,273496
117143,2024-04,4884.82,12850
117143,2024-05,5319.16,399275
117143,2024-06,5730.9,86768
117282,2023-01,984.74,269127
117282,2023-02,996.01,62493
117282,2023-03,1014.87,120058
117282,2023-04,1096.99,372691
117282,2023-05,1028.48,319679
117282,2023-06,1029.31,388536
117282,2023-07,1001.02,90258
117282,2023-08,1053.99,393602
117282,2023-09,1047.87,484254
117282,2023-10,1098.69,12874
117282,2023-11,1129.81,322457
117282,2023-12,1064.15,267151
117282,2024-01,977.38,262827
117282,2024-02,974.03,14730
117282,2024-03,1073.16,458020
117282,2024-04,1059.29,5646
117282,2024-05,1078.91,229119
117282,2024-06,1064.41,362906
117340,2023-01,897.93,372873
117340,2023-02,975.85,79129
117340,2023-03,979.22,141394
117340,2023-04,1035.13,286324
117340,2023-05,1046.33,401510
117340,2023-06,1069.79,398354
117340,2023-07,1157.35,497626
117340,2023-08,1193.41,418849
117340,2023-09,1227.35,88092
117340,2023-10,1257.14,13378
117340,2023-11,1295.74,17610
117340,2023-12,1332.74,479100
117340,2024-01,1380.81,437376
117340,2024-02,1413.46,219075
117340,2024-03,1466.28,297296
117340,2024-04,1387.92,104711
117340,2024-05,1390.49,325903
117340,2024-06,1380.34,42401
117417,2023-01,41.33,416293
117417,2023-02,42.03,234937
117417,2023-03,46.38,13205
117417,2023-04,47.31,108332
117417,2023-05,46.86,400070
117417,2023-06,49.33,112290
117417,2023-07,44.23,362853
117417,2023-08,39.67,49932
117417,2023-09,38.67,225447
117417,2023-10,37.34,385163
117417,2023-11,35.97,181730
117417,2023-12,37.67,14497
117417,2024-01,35.94,155661
117417,2024-02,37.75,371720
117417,2024-03,39.32,250285
117417,2024-04,42.94,443049
117417,2024-05,38.97,25656
117417,2024-06,36.61,78932
117585,2023-01,399.02,200833
117585,2023-02,374.84,328956
117585,2023-03,358.99,156133
117585,2023-04,350.48,495427
117585,2023-05,380.52,104335
117585,2023-06,391.89,449568
117585,2023-07,374.53,426556
117585,2023-08,393.41,188377
117585,2023-09,356.16,287156
117585,2023-10,369.44,151484
117585,2023-11,363.99,42623
117585,2023-12,378.09,484883
117585,2024-01,408.07,498368
117585,2024-02,403.15,380644
117585,2024-03,415.1,498153
117585,2024-04,432.86,445039
117585,2024-05,421.5,130355
117585,2024-06,423.62,78413
117689,2023-01,1604.05,181849
117689,2023-02,1469.35,164395
117689,2023-03,1413.9,67306
117689,2023-04,1487.5,133190
117689,2023-05,1438.25,281125
117689,2023-06,1311.91,423319
117689,2023-07,1224.41,85310
117689,2023-08,1245.87,386158
117689,2023-09,1210.03,71200
117689,2023-10,1279.44,474011
117689,2023-11,1210.29,398361
117689,2023-12,1116.7,104464
117689,2024-01,1140.46,302940
117689,2024-02,1083.04,402631
117689,2024-03,1054.1,17315
117689,2024-04,1123.42,330133
117689,2024-05,1123.43,111473
117689,2024-06,1016.66,236574
117767,2023-01,2427.32,118377
117767,2023-02,2471.66,247243
117767,2023-03,2561.18,235789
117767,2023-04,2560.33,42949
117767,2023-05,2869.71,183571
117767,2023-06,2832.52,76191
117767,2023-07,2850.56,376744
117767,2023-08,2808.01,137316
117767,2023-09,2757.24,329719
117767,2023-10,2658.42,134811
117767,2023-11,2691.77,336141
117767,2023-12,3098.9,495956
117767,2024-01,3028.59,172507
117767,2024-02,2856.1,475847
117767,2024-03,2988.25,486195
117767,2024-04,3076.94,201675
117767,2024-05,3214.94,275238
117767,2024-06,3112.74,7887
117841,2023-01,434.92,469723
117841,2023-02,451.33,89795
117841,2023-03,471.01,393706
117841,2023-04,487.52,238533
117841,2023-05,498.08,61274
117841,2023-06,518.93,115873
117841,2023-07,513.3,412513
117841,2023-08,483.11,397701
117841,2023-09,490.97,406260
117841,2023-10,500.12,477945
117841,2023-11,492.08,317630
117841,2023-12,467.45,113740
117841,2024-01,447.94,353748
117841,2024-02,418.77,433128
117841,2024-03,469.13,1644
117841,2024-04,437.04,435354
117841,2024-05,435.09,249596
117841,2024-06,440.93,473458
117974,2023-01,2444.05,152786
117974,2023-02,2358.27,107920
117974,2023-03,2360.68,111029
117974,2023-04,2517.42,389344
117974,2023-05,2803.17,211781
117974,2023-06,3029.35,248666
117974,2023-07,2992.19,222734
117974,2023-08,3425.68,89950
117974,2023-09,3507.75,498075
117974,2023-10,3571.81,97965
117974,2023-11,3845.99,140333
117974,2023-12,3835.93,216242
117974,2024-01,4017.67,436824
117974,2024-02,4177.56,338775
117974,2024-03,4538.97,485973
117974,2024-04,5031.32,388515
117974,2024-05,5004.11,12158
117974,2024-06,5107.43,260192
118073,2023-01,726.61,267957
118073,2023-02,742.63,464624
118073,2023-03,679.12,407300
118073,2023-04,759.05,16488
118073,2023-05,720.56,398320
118073,2023-06,715.8,338045
118073,2023-07,706.25,452378
118073,2023-08,745.05,198945
118073,2023-09,723.66,48546
118073,2023-10,759.79,267825
118073,2023-11,696.96,110005
118073,2023-12,630.38,104625
118073,2024-01,611.16,194748
118073,2024-02,599.31,369567
118073,2024-03,631.47,493804
118073,2024-04,605.9,401446
118073,2024-05,667.18,436593
118073,2024-06,659.46,46004
118172,2023-01,3838.15,499658
118172,2023-02,3780.79,267957
118172,2023-03,3846.79,431648
118172,2023-04,3779.62,427773
118172,2023-05,3798.48,360975
118172,2023-06,3862.97,446273
118172,2023-07,4010.7,492772
118172,2023-08,3954.54,104033
118172,2023-09,4076.64,262985
118172,2023-10,3901.75,179857
118172,2023-11,4063.03,166162
118172,2023-12,4214.97,140991
118172,2024-01,4561.6,472621
118172,2024-02,4597.59,145801
118172,2024-03,4894.43,115694
118172,2024-04,4947.65,290294
118172,2024-05,4648.18,358721
118172,2024-06,4728.46,316458
118262,2023-01,2732.72,354752
118262,2023-02,2461.84,29008
118262,2023-03,2606.98,450252
118262,2023-04,2690.01,212557
118262,2023-05,2732.06,315326
118262,2023-06,2875.93,102915
118262,2023-07,3118.96,34931
118262,2023-08,3203.34,140511
118262,2023-09,3012.71,415737
118262,2023-10,3164.06,225972
118262,2023-11,3224.73,12966
118262,2023-12,2974.79,5365
118262,2024-01,2914.81,400168
118262,2024-02,2751.34,63458
118262,2024-03,2749.11,475354
118262,2024-04,2865.36,21290
118262,2024-05,2911.19,425033
118262,2024-06,3070.55,148473
118346,2023-01,1737.22,82032
118346,2023-02,1844.28,253879
118346,2023-03,1824.15,62967
118346,2023-04,1826.92,40432
118346,2023-05,1980.84,314577
118346,2023-06,2029.47,29289
118346,2023-07,2171.28,309652
118346,2023-08,2389.72,218755
118346,2023-09,2427.72,436156
118346,2023-10,2441.53,448729
118346,2023-11,2338.66,316865
118346,2023-12,2420.35,197044
118346,2024-01,2418.81,14984
118346,2024-02,2523.01,266647
118346,2024-03,2462.34,406834
118346,2024-04,2560.11,470103
118346,2024-05,2443.38,431856
118346,2024-06,2441.95,92662
118475,2023-01,3339.93,241150
118475,2023-02,3638.55,357602
118475,2023-03,3308.34,469134
118475,2023-04,3277.5,268757
118475,2023-05,3358.11,322955
118475,2023-06,3393.35,100941
118475,2023-07,3337.28,244181
118475,2023-08,3229.08,52729
118475,2023-09,3392.95,293316
118475,2023-10,3480.76,458565
118475,2023-11,3476.73,384003
118475,2023-12,3378.55,338060
118475,2024-01,3324.52,291208
118475,2024-02,3230.95,106285
118475,2024-03,3137.27,77237
118475,2024-04,3144.69,4446
118475,2024-05,3301.17,94600
118475,2024-06,3352.64,304183
118595,2023-01,195.45,363428
118595,2023-02,202.07,29528
118595,2023-03,212.61,135951
118595,2023-04,201.85,285898
118595,2023-05,198.96,32021
118595,2023-06,217.22,195737
118595,2023-07,212.1,45611
118595,2023-08,224.92,360743
118595,2023-09,231.19,431423
118595,2023-10,256.73,48983
118595,2023-11,272.46,429825
118595,2023-12,250.01,149599
118595,2024-01,246.94,368018
118595,2024-02,268.87,341514
118595,2024-03,276.15,242750
118595,2024-04,277.04,265575
118595,2024-05,293.45,497262
118595,2024-06,312.8,386682
118665,2023-01,3537.59,114526
118665,2023-02,3842.55,470153
118665,2023-03,3956.28,235452
118665,2023-04,3873.34,364679
118665,2023-05,3883.63,107902
118665,2023-06,3903.16,478155
118665,2023-07,3761.03,15003
118665,2023-08,3710.94,496795
118665,2023-09,3626.73,404268
118665,2023-10,3630.32,138631
118665,2023-11,3530.14,26135
118665,2023-12,3343.67,105549
118665,2024-01,3492.21,384755
118665,2024-02,3387.46,375493
118665,2024-03,3565.47,421231
118665,2024-04,3694.4,285682
118665,2024-05,4027.08,489814
118665,2024-06,3933.88,448974
118767,2023-01,1704.36,444483
118767,2023-02,1666.04,72057
118767,2023-03,1625.02,436644
118767,2023-04,1716.0,255191
118767,2023-05,1682.98,329321
118767,2023-06,1746.57,274311
118767,2023-07,1784.82,468241
118767,2023-08,1719.4,251778
118767,2023-09,1806.05,127396
118767,2023-10,1967.58,385762
118767,2023-11,1915.29,353151
118767,2023-12,1824.56,306056
118767,2024-01,1914.77,198659
118767,2024-02,1672.35,470283
118767,2024-03,1629.49,74797
118767,2024-04,1690.95,252067
118767,2024-05,1559.87,164744
118767,2024-06,1527.59,370171
118823,2023-01,526.2,137660
118823,2023-02,536.67,298847
118823,2023-03,541.54,460905
118823,2023-04,540.24,30683
118823,2023-05,526.08,150755
118823,2023-06,539.97,210247
118823,2023-07,597.01,470623
118823,2023-08,564.22,491238
118823,2023-09,564.45,325536
118823,2023-10,565.43,286080
118823,2023-11,571.86,459048
118823,2023-12,647.19,334551
118823,2024-01,664.75,182657
118823,2024-02,652.09,108874
118823,2024-03,651.99,381786
118823,2024-04,662.0,117386
118823,2024-05,666.56,470404
118823,2024-06,708.89,80845
118965,2023-01,723.53,452921
118965,2023-02,703.78,176135
118965,2023-03,745.82,370060
118965,2023-04,747.31,415623
118965,2023-05,720.5,348468
118965,2023-06,736.26,267301
118965,2023-07,666.02,195897
118965,2023-08,678.77,263693
118965,2023-09,644.18,109641
118965,2023-10,617.83,232516
118965,2023-11,660.86,244469
118965,2023-12,696.71,462667
118965,2024-01,670.38,102560
118965,2024-02,650.4,457967
118965,2024-03,664.18,478764
118965,2024-04,651.2,176998
118965,2024-05,685.99,17541
118965,2024-06,703.69,159759
119034,2023-01,1036.4,29188
119034,2023-02,1088.29,310955
119034,2023-03,1010.25,42189
119034,2023-04,1113.29,105610
119034,2023-05,1118.44,370199
119034,2023-06,1135.27,416063
119034,2023-07,1154.47,362126
119034,2023-08,1228.22,312923
119034,2023-09,1210.02,425901
119034,2023-10,1306.98,137685
119034,2023-11,1296.99,264745
119034,2023-12,1221.47,253832
119034,2024-01,1229.77,72601
119034,2024-02,1297.99,72046
119034,2024-03,1341.6,361671
119034,2024-04,1484.05,128574
119034,2024-05,1441.48,32435
119034,2024-06,1589.02,72542
119195,2023-01,873.45,327661
119195,2023-02,870.19,80863
119195,2023-03,774.07,491510
119195,2023-04,837.9,15686
119195,2023-05,817.33,344214
119195,2023-06,870.61,295026
119195,2023-07,891.39,36839
119195,2023-08,809.84,438856
119195,2023-09,793.01,134969
119195,2023-10,920.63,393178
119195,2023-11,1006.7,56553
119195,2023-12,1040.48,58183
119195,2024-01,1028.23,375667
119195,2024-02,1050.03,116887
119195,2024-03,1080.43,286533
119195,2024-04,1138.2,444436
119195,2024-05,1066.82,448871
119195,2024-06,1133.86,230758
119239,2023-01,980.5,13031
119239,2023-02,1016.09,428742
119239,2023-03,992.57,90944
119239,2023-04,1118.15,115455
119239,2023-05,1125.59,443466
119239,2023-06,1101.63,219134
119239,2023-07,1120.87,110415
119239,2023-08,1122.29,316779
119239,2023-09,1163.6,81520
119239,2023-10,1179.97,453091
119239,2023-11,1210.87,431497
119239,2023-12,1109.99,223626
119239,2024-01,1157.47,315189
119239,2024-02,1190.23,417569
119239,2024-03,1223.75,334843
119239,2024-04,1313.13,289696
119239,2024-05,1423.22,27470
119239,2024-06,1286.14,244254
119391,2023-01,733.28,322056
119391,2023-02,693.44,471129
119391,2023-03,748.5,183046
119391,2023-04,721.88,159282
119391,2023-05,773.13,70701
119391,2023-06,789.5,287568
119391,2023-07,792.87,419302
119391,2023-08,859.97,378364
119391,2023-09,886.8,486888
119391,2023-10,883.4,402566
119391,2023-11,848.73,166889
119391,2023-12,958.6,302580
119391,2024-01,1024.51,473253
119391,2024-02,933.35,469119
119391,2024-03,1001.48,220179
119391,2024-04,1040.12,277335
119391,2024-05,1111.23,1146
119391,2024-06,1105.78,209580
119416,2023-01,558.6,316076
119416,2023-02,551.73,6012
119416,2023-03,570.91,369264
119416,2023-04,581.17,66583
119416,2023-05,569.88,458683
119416,2023-06,577.19,324117
119416,2023-07,587.94,319332
119416,2023-08,583.98,188721
119416,2023-09,573.61,261807
119416,2023-10,599.46,261103
119416,2023-11,619.04,55174
119416,2023-12,646.61,133484
119416,2024-01,697.87,46486
119416,2024-02,702.8,27706
119416,2024-03,713.29,396718
119416,2024-04,697.9,422567
119416,2024-05,761.41,106510
119416,2024-06,734.53,179806
119538,2023-01,2269.89,277959
119538,2023-02,2318.1,304472
119538,2023-03,2292.91,490398
119538,2023-04,2328.9,237525
119538,2023-05,2609.59,228007
119538,2023-06,2858.34,127126
119538,2023-07,2973.96,168146
119538,2023-08,3205.59,281779
119538,2023-09,3365.67,71513
119538,2023-10,3562.51,130620
119538,2023-11,3506.08,58579
119538,2023-12,3653.19,148103
119538,2024-01,3941.04,171606
119538,2024-02,3885.56,449337
119538,2024-03,3827.46,47320
119538,2024-04,3642.27,201263
119538,2024-05,3641.49,425726
119538,2024-06,3584.5,421374
119622,2023-01,5570.28,10475
119622,2023-02,5617.95,182707
119622,2023-03,5374.86,451050
119622,2023-04,5551.65,354439
119622,2023-05,6005.58,327434
119622,2023-06,5580.84,396912
119622,2023-07,5750.35,189098
119622,2023-08,6351.45,57380
119622,2023-09,6381.81,87692
119622,2023-10,6964.7,454658
119622,2023-11,7319.38,491289
119622,2023-12,7595.01,132473
119622,2024-01,7808.64,438016
119622,2024-02,7668.92,94112
119622,2024-03,7733.7,380420
119622,2024-04,7900.53,355120
119622,2024-05,8142.44,399298
119622,2024-06,7295.69,207879
