investor_id,n_sips,first_sip,last_sip,avg_sip_amount,avg_gap_days,at_risk,sip_tenure_months
INV003994,1,2025-04-08,2025-04-08,40466.0,,False,0.0
INV003995,4,2024-08-05,2025-04-15,16635.0,84.33333333333333,False,8.4
INV003996,6,2024-01-25,2025-05-15,16251.166666666666,95.2,True,15.9
INV003997,5,2024-03-15,2025-03-16,7345.2,91.5,False,12.2
INV003998,3,2024-01-06,2024-10-19,9878.0,143.5,False,9.6
INV003999,1,2024-09-12,2024-09-12,53417.0,,False,0.0
INV004000,1,2024-12-05,2024-12-05,25217.0,,False,0.0
INV004001,8,2024-06-10,2025-03-19,10348.25,40.285714285714285,True,9.4
INV004002,1,2025-03-26,2025-03-26,43735.0,,False,0.0
INV004003,4,2024-06-26,2025-05-21,5166.0,109.66666666666667,False,11.0
INV004004,10,2024-05-18,2025-05-20,12608.0,40.77777777777778,True,12.2
INV004005,7,2024-03-09,2025-05-25,15127.0,73.66666666666667,True,14.7
INV004006,5,2024-11-14,2025-05-19,28349.8,46.5,False,6.2
INV004007,7,2024-01-23,2024-09-12,4346.571428571428,38.833333333333336,True,7.8
INV004008,3,2024-01-07,2024-12-10,9172.666666666666,169.0,False,11.3
INV004009,8,2024-02-17,2025-04-28,13429.875,62.285714285714285,True,14.5
INV004011,4,2024-03-01,2025-03-26,14080.0,130.0,False,13.0
INV004012,5,2024-03-09,2025-05-22,2064.2,109.75,False,14.6
INV004014,9,2024-01-14,2025-05-23,10067.333333333334,61.875,True,16.5
INV004015,6,2024-01-31,2025-04-15,1622.3333333333333,88.0,True,14.7
INV004016,3,2024-06-11,2025-01-24,5582.0,113.5,False,7.6
INV004017,7,2024-04-01,2024-11-30,4325.571428571428,40.5,True,8.1
INV004018,5,2024-06-24,2025-05-07,26374.2,79.25,False,10.6
INV004019,5,2024-06-12,2025-05-27,17296.6,87.25,False,11.6
INV004020,1,2024-10-25,2024-10-25,417.0,,False,0.0
INV004021,1,2025-02-19,2025-02-19,27282.0,,False,0.0
INV004022,1,2024-03-17,2024-03-17,6829.0,,False,0.0
INV004023,10,2024-02-12,2025-05-25,13540.3,52.0,True,15.6
INV004024,5,2024-01-03,2025-02-03,15652.6,99.25,False,13.2
INV004025,3,2024-06-10,2025-03-23,9569.0,143.0,False,9.5
INV004026,5,2024-03-02,2025-03-15,6890.8,94.5,False,12.6
INV004027,2,2024-04-23,2024-10-13,5524.5,173.0,False,5.8
INV004028,5,2024-02-22,2025-04-04,20901.8,101.75,False,13.6
INV004029,1,2024-08-22,2024-08-22,10542.0,,False,0.0
INV004030,5,2024-01-20,2025-05-19,16284.2,121.25,False,16.2
INV004031,2,2024-06-07,2024-08-18,6851.5,72.0,False,2.4
INV004032,4,2024-03-16,2025-02-25,7942.25,115.33333333333333,False,11.5
INV004033,3,2024-04-11,2024-10-24,15354.333333333334,98.0,False,6.5
INV004034,1,2024-08-28,2024-08-28,2374.0,,False,0.0
INV004035,3,2024-06-19,2024-11-20,1281.3333333333333,77.0,False,5.1
INV004036,1,2024-11-10,2024-11-10,2925.0,,False,0.0
INV004037,6,2024-05-10,2025-05-18,7653.666666666667,74.6,True,12.4
INV004038,7,2024-03-07,2025-05-11,28258.571428571428,71.66666666666667,True,14.3
INV004039,2,2024-03-14,2024-09-28,16414.0,198.0,False,6.6
INV004040,4,2024-08-29,2025-05-11,655.0,85.0,False,8.5
INV004041,2,2024-02-03,2024-07-24,26376.0,172.0,False,5.7
INV004042,1,2024-09-24,2024-09-24,848.0,,False,0.0
INV004043,3,2024-06-24,2025-04-25,4211.666666666667,152.5,False,10.2
INV004044,3,2024-03-15,2024-09-03,15454.666666666666,86.0,False,5.7
INV004045,5,2024-02-02,2024-11-01,7533.8,68.25,False,9.1
INV004046,3,2024-03-15,2024-12-30,12191.333333333334,145.0,False,9.7
INV004047,1,2024-12-12,2024-12-12,832.0,,False,0.0
INV004048,1,2025-01-07,2025-01-07,8723.0,,False,0.0
INV004049,6,2024-08-05,2025-04-03,4095.1666666666665,48.2,True,8.0
INV004050,4,2024-08-14,2025-04-22,14624.5,83.66666666666667,False,8.4
INV004051,5,2024-01-19,2025-01-17,9141.4,91.0,False,12.1
INV004052,3,2024-01-16,2025-05-14,5878.0,242.0,False,16.1
INV004053,1,2025-03-18,2025-03-18,2128.0,,False,0.0
INV004054,1,2024-08-22,2024-08-22,2037.0,,False,0.0
INV004055,1,2024-06-14,2024-06-14,544.0,,False,0.0
INV004056,3,2024-06-01,2025-04-03,9029.666666666666,153.0,False,10.2
INV004057,1,2024-06-28,2024-06-28,2345.0,,False,0.0
INV004058,3,2024-01-09,2024-10-04,10298.333333333334,134.5,False,9.0
INV004059,2,2024-01-04,2024-12-14,30932.0,345.0,False,11.5
INV004060,1,2024-08-01,2024-08-01,6840.0,,False,0.0
INV004061,3,2024-07-04,2025-01-02,16351.333333333334,91.0,False,6.1
INV004062,2,2024-04-12,2025-05-03,5225.5,,False,12.9
INV004063,8,2024-04-13,2025-05-14,10263.25,56.57142857142857,True,13.2
INV004064,4,2024-01-15,2025-04-17,3278.0,152.66666666666666,False,15.3
INV004065,1,2024-01-21,2024-01-21,45064.0,,False,0.0
INV004066,7,2024-01-15,2025-04-10,8665.857142857143,75.16666666666667,True,15.0
INV004067,4,2024-02-11,2025-02-16,8286.0,123.66666666666667,False,12.4
INV004068,2,2024-03-08,2024-08-08,27576.5,153.0,False,5.1
INV004069,6,2024-01-16,2025-01-20,7750.666666666667,74.0,True,12.3
INV004070,7,2024-02-06,2025-03-18,4719.857142857143,67.66666666666667,True,13.5
INV004071,4,2024-03-01,2025-03-12,19974.0,125.33333333333333,False,12.5
INV004072,1,2024-10-26,2024-10-26,2341.0,,False,0.0
INV004073,5,2024-05-17,2025-05-27,7072.8,93.75,False,12.5
INV004074,3,2024-11-24,2025-02-26,15585.666666666666,47.0,False,3.1
INV004075,5,2024-02-04,2025-03-21,24823.4,102.75,False,13.7
INV004076,5,2024-03-06,2025-03-22,9671.0,127.0,False,12.7
INV004077,3,2024-11-09,2025-05-21,20714.0,96.5,False,6.4
INV004078,4,2024-03-25,2025-03-30,17315.75,123.33333333333333,False,12.3
INV004079,7,2024-01-21,2025-03-24,11234.285714285714,71.33333333333333,True,14.3
INV004080,4,2024-02-21,2025-03-23,9879.75,132.0,False,13.2
INV004081,3,2024-01-19,2025-05-28,10719.666666666666,84.0,False,16.5
INV004082,3,2024-04-19,2024-06-22,9656.666666666666,32.0,False,2.1
INV004083,1,2024-12-14,2024-12-14,17559.0,,False,0.0
INV004084,3,2024-06-18,2024-07-12,25410.0,12.0,False,0.8
INV004085,7,2024-04-07,2025-05-22,14964.0,68.33333333333333,True,13.7
INV004086,1,2024-08-08,2024-08-08,8961.0,,False,0.0
INV004088,1,2024-05-14,2024-05-14,5487.0,,False,0.0
INV004089,2,2024-04-20,2025-02-08,1817.5,294.0,False,9.8
INV004090,3,2025-02-25,2025-05-22,5369.666666666667,43.0,False,2.9
INV004091,6,2024-03-24,2025-03-27,3089.6666666666665,92.0,True,12.3
INV004092,1,2025-01-16,2025-01-16,6305.0,,False,0.0
INV004093,1,2025-01-05,2025-01-05,21073.0,,False,0.0
INV004094,6,2024-08-23,2025-05-29,11183.833333333334,55.8,True,9.3
INV004095,2,2024-01-15,2024-12-15,5253.0,335.0,False,11.2
INV004096,5,2024-01-05,2025-01-29,19903.4,97.5,False,13.0
INV004097,3,2024-07-28,2025-05-29,8500.666666666666,152.5,False,10.2
INV004098,6,2024-06-23,2025-04-10,10430.333333333334,58.2,True,9.7
INV004099,6,2024-04-01,2025-01-20,13718.666666666666,58.8,True,9.8
INV004100,2,2025-04-30,2025-05-22,6991.5,22.0,False,0.7
INV004101,1,2024-02-09,2024-02-09,536.0,,False,0.0
INV004102,4,2024-10-23,2025-05-16,19114.0,68.33333333333333,False,6.8
INV004103,1,2025-05-03,2025-05-03,1068.0,,False,0.0
INV004104,5,2024-03-14,2025-04-21,7420.4,100.75,False,13.4
INV004105,2,2024-09-28,2025-03-02,40054.0,155.0,False,5.2
INV004106,6,2024-02-24,2024-11-29,21281.5,55.8,True,9.3
INV004107,2,2025-03-19,2025-03-30,3429.5,11.0,False,0.4
INV004108,4,2024-01-26,2024-12-06,17117.0,105.0,False,10.5
INV004109,5,2024-03-14,2025-03-06,26042.6,89.25,False,11.9
INV004110,2,2024-04-09,2024-05-11,14544.5,32.0,False,1.1
INV004111,1,2024-07-24,2024-07-24,2412.0,,False,0.0
INV004112,6,2024-01-28,2024-10-30,6539.0,55.2,True,9.2
INV004113,2,2024-06-22,2024-10-04,7556.0,104.0,False,3.5
INV004114,4,2024-04-08,2024-08-07,7172.5,40.333333333333336,False,4.0
INV004115,3,2024-02-15,2024-07-21,32546.333333333332,78.5,False,5.2
INV004116,10,2024-01-18,2025-05-26,7142.8,54.888888888888886,True,16.5
INV004117,3,2024-02-21,2024-05-06,8669.666666666666,75.0,False,2.5
INV004118,6,2024-06-13,2025-05-02,5615.666666666667,64.6,True,10.8
INV004119,6,2024-03-29,2025-03-30,13781.5,73.2,True,12.2
INV004120,4,2024-07-01,2025-03-22,5499.75,88.0,False,8.8
INV004121,2,2024-04-21,2024-10-23,14091.5,185.0,False,6.2
INV004122,2,2024-05-06,2024-09-19,6172.5,136.0,False,4.5
INV004123,6,2024-03-14,2025-05-13,12406.666666666666,85.0,True,14.2
INV004124,6,2024-06-09,2025-04-24,16657.0,63.8,True,10.6
INV004125,9,2024-01-03,2025-05-10,12158.888888888889,70.42857142857143,True,16.4
INV004126,1,2024-02-12,2024-02-12,43495.0,,False,0.0
INV004127,6,2024-01-02,2025-03-15,4158.166666666667,87.6,True,14.6
INV004128,6,2024-02-02,2025-01-03,15950.666666666666,67.2,True,11.2
INV004129,2,2024-04-29,2024-10-21,4057.5,175.0,False,5.8
INV004130,2,2024-10-01,2025-03-30,22852.5,180.0,False,6.0
INV004131,5,2024-01-04,2025-01-31,12301.4,98.25,False,13.1
INV004132,3,2024-01-18,2024-06-07,8527.0,70.5,False,4.7
INV004133,3,2024-03-23,2024-10-22,5300.666666666667,106.5,False,7.1
INV004134,6,2024-01-06,2024-07-01,3218.3333333333335,35.4,True,5.9
INV004135,10,2024-01-11,2025-04-06,6609.7,50.111111111111114,True,15.0
INV004137,5,2024-03-25,2024-07-06,18751.4,25.75,False,3.4
INV004138,5,2024-01-04,2025-01-10,3007.4,93.0,False,12.4
INV004139,2,2024-06-26,2025-05-09,14897.5,317.0,False,10.6
INV004140,3,2024-01-18,2025-05-07,1241.0,5.0,False,15.8
INV004142,5,2024-04-02,2025-03-17,14169.8,87.25,False,11.6
INV004143,6,2024-01-22,2025-05-21,10237.666666666666,97.0,True,16.2
INV004144,2,2024-07-22,2024-10-12,5536.0,82.0,False,2.7
INV004145,6,2024-02-13,2025-01-09,4618.5,66.2,True,11.0
INV004146,6,2024-02-12,2025-04-28,14615.0,88.2,True,14.7
INV004147,6,2024-06-01,2025-05-28,11150.0,72.2,True,12.0
INV004148,5,2024-02-20,2025-04-02,19279.6,101.75,False,13.6
INV004149,6,2024-05-12,2025-01-18,15323.833333333334,50.2,True,8.4
INV004151,8,2024-02-22,2025-05-09,13848.75,63.142857142857146,True,14.7
INV004152,5,2024-06-29,2025-03-24,12112.6,67.0,False,8.9
INV004153,8,2024-04-04,2025-05-29,18402.25,60.0,True,14.0
INV004154,12,2024-01-01,2025-05-29,14460.583333333334,46.72727272727273,True,17.1
INV004155,1,2024-03-09,2024-03-09,8375.0,,False,0.0
INV004156,1,2024-10-23,2024-10-23,2543.0,,False,0.0
INV004157,3,2024-06-15,2025-03-03,7177.666666666667,130.5,False,8.7
INV004158,1,2024-07-14,2024-07-14,2876.0,,False,0.0
INV004159,4,2024-05-15,2024-12-29,18714.75,76.0,False,7.6
INV004160,4,2024-03-02,2025-05-25,18174.25,149.66666666666666,False,15.0
INV004161,3,2024-02-13,2025-02-13,23893.333333333332,183.0,False,12.2
INV004162,3,2024-03-04,2025-01-13,10816.333333333334,157.5,False,10.5
INV004163,4,2024-03-24,2024-09-22,18758.75,60.666666666666664,False,6.1
INV004164,2,2024-04-24,2024-07-09,8675.5,76.0,False,2.5
INV004165,2,2024-09-13,2025-04-13,5088.5,212.0,False,7.1
INV004166,2,2024-11-05,2025-02-15,4927.0,102.0,False,3.4
INV004167,1,2025-02-06,2025-02-06,2177.0,,False,0.0
INV004168,2,2024-11-16,2025-01-29,12660.0,74.0,False,2.5
INV004169,3,2024-01-13,2024-11-01,33988.666666666664,146.5,False,9.8
INV004170,1,2025-05-17,2025-05-17,6786.0,,False,0.0
INV004171,2,2025-02-10,2025-04-30,21973.0,79.0,False,2.6
INV004172,8,2024-01-10,2025-03-26,11687.0,63.0,True,14.7
INV004173,4,2024-01-03,2025-05-16,13256.5,166.33333333333334,False,16.6
INV004174,6,2024-01-01,2025-03-09,31584.833333333332,86.6,True,14.4
INV004175,8,2024-01-22,2025-05-11,11159.0,67.85714285714286,True,15.8
INV004176,1,2024-10-05,2024-10-05,1979.0,,False,0.0
INV004177,8,2024-02-15,2024-12-29,5488.0,45.42857142857143,True,10.6
INV004178,5,2024-01-08,2025-04-23,3610.4,117.75,False,15.7
INV004179,6,2024-04-14,2025-04-05,13594.333333333334,71.2,True,11.9
INV004180,2,2024-10-31,2024-11-13,7124.0,13.0,False,0.4
INV004181,6,2024-02-05,2025-05-17,25293.166666666668,93.4,True,15.6
INV004182,2,2025-01-07,2025-02-22,9949.5,46.0,False,1.5
INV004183,4,2024-06-12,2024-08-21,2188.0,23.333333333333332,False,2.3
INV004184,5,2024-04-01,2025-03-29,6731.8,90.5,False,12.1
INV004185,5,2024-01-06,2024-09-11,3009.8,62.25,False,8.3
INV004186,2,2024-12-10,2024-12-31,5112.5,21.0,False,0.7
INV004187,2,2024-09-14,2024-10-11,4434.0,27.0,False,0.9
INV004188,1,2024-11-01,2024-11-01,1121.0,,False,0.0
INV004189,2,2024-03-30,2024-12-30,11477.5,275.0,False,9.2
INV004190,4,2024-04-05,2024-12-31,21911.25,90.0,False,9.0
INV004191,7,2024-01-27,2025-05-04,6441.428571428572,77.16666666666667,True,15.4
INV004192,3,2025-03-06,2025-03-25,3026.0,9.5,False,0.6
INV004193,2,2024-05-12,2024-05-17,12841.5,5.0,False,0.2
INV004194,3,2024-08-12,2025-03-22,12463.666666666666,111.0,False,7.4
INV004195,2,2024-08-03,2025-01-06,21772.0,156.0,False,5.2
INV004196,7,2024-01-29,2025-05-13,18447.0,78.33333333333333,True,15.7
INV004197,3,2024-03-19,2025-03-28,6929.333333333333,187.0,False,12.5
INV004198,2,2024-07-12,2024-12-27,879.0,168.0,False,5.6
INV004199,6,2024-04-16,2025-02-01,17996.5,58.2,True,9.7
INV004200,1,2024-06-16,2024-06-16,4787.0,,False,0.0
INV004201,1,2024-10-14,2024-10-14,2335.0,,False,0.0
INV004202,9,2024-03-30,2025-04-15,10173.333333333334,47.625,True,12.7
INV004203,8,2024-01-22,2025-05-02,8798.0,66.57142857142857,True,15.5
INV004204,3,2024-06-04,2024-07-28,7452.666666666667,27.0,False,1.8
INV004205,5,2024-02-21,2025-03-12,17353.0,96.25,False,12.8
INV004206,1,2025-04-22,2025-04-22,2214.0,,False,0.0
INV004207,2,2025-04-15,2025-04-23,6223.5,8.0,False,0.3
INV004208,6,2024-05-01,2025-05-03,9500.0,73.4,True,12.2
INV004209,1,2024-04-27,2024-04-27,14621.0,,False,0.0
INV004210,4,2024-07-20,2024-12-28,10849.0,53.666666666666664,False,5.4
INV004211,2,2024-04-22,2025-05-17,9503.5,,False,13.0
INV004212,7,2024-03-29,2025-05-19,18736.571428571428,69.33333333333333,True,13.9
INV004213,1,2025-01-13,2025-01-13,2768.0,,False,0.0
INV004214,3,2024-11-05,2025-05-26,20731.666666666668,101.0,False,6.7
INV004215,2,2025-03-31,2025-05-10,6881.5,40.0,False,1.3
INV004216,7,2024-01-21,2025-05-27,9646.0,82.0,True,16.4
INV004217,1,2024-07-30,2024-07-30,1136.0,,False,0.0
INV004220,3,2024-01-18,2024-08-24,3432.3333333333335,109.5,False,7.3
INV004221,1,2024-03-22,2024-03-22,2398.0,,False,0.0
INV004222,4,2024-04-16,2024-12-30,20455.25,86.0,False,8.6
INV004223,5,2024-01-11,2025-05-02,7784.0,119.25,False,15.9
INV004224,5,2024-06-29,2024-11-18,15317.6,35.5,False,4.7
INV004225,5,2024-06-14,2025-01-01,6698.6,50.25,False,6.7
INV004226,4,2024-04-30,2025-04-27,19586.0,120.66666666666667,False,12.1
INV004227,2,2025-03-17,2025-04-28,9386.0,42.0,False,1.4
INV004228,7,2024-02-29,2025-05-08,13327.57142857143,72.33333333333333,True,14.5
INV004229,3,2024-03-27,2025-02-01,4753.333333333333,155.5,False,10.4
INV004230,2,2024-08-12,2025-03-03,15327.5,203.0,False,6.8
INV004231,5,2024-02-02,2025-03-28,14093.6,105.0,False,14.0
INV004232,6,2024-01-23,2025-01-14,5171.833333333333,71.4,True,11.9
INV004233,2,2024-05-18,2024-07-12,3252.0,55.0,False,1.8
INV004234,1,2024-09-21,2024-09-21,21187.0,,False,0.0
INV004235,1,2025-03-24,2025-03-24,20032.0,,False,0.0
INV004236,2,2024-02-17,2024-03-11,13781.5,23.0,False,0.8
INV004237,5,2024-02-06,2025-05-10,7280.4,114.75,False,15.3
INV004238,3,2024-08-25,2024-11-15,9549.666666666666,41.0,False,2.7
INV004239,8,2024-02-26,2025-04-29,9860.875,61.142857142857146,True,14.3
INV004240,5,2024-03-25,2025-05-04,8271.6,101.25,False,13.5
INV004241,10,2024-01-31,2025-05-28,10378.8,53.666666666666664,True,16.1
INV004242,2,2024-02-16,2024-06-28,11526.5,133.0,False,4.4
INV004243,8,2024-02-12,2025-03-08,11047.5,55.714285714285715,True,13.0
INV004244,2,2024-06-24,2024-10-04,2658.0,102.0,False,3.4
INV004246,7,2024-02-18,2024-09-10,13919.857142857143,34.166666666666664,False,6.8
INV004247,6,2024-03-17,2025-05-27,12008.333333333334,87.2,True,14.5
INV004248,7,2024-02-25,2024-11-07,15096.142857142857,42.666666666666664,True,8.5
INV004249,1,2025-03-01,2025-03-01,8478.0,,False,0.0
INV004250,3,2024-07-29,2025-03-04,8103.333333333333,109.0,False,7.3
INV004251,1,2024-07-30,2024-07-30,21376.0,,False,0.0
INV004252,5,2024-03-14,2025-04-06,8020.6,97.0,False,12.9
INV004253,4,2024-01-10,2025-05-27,9088.5,167.66666666666666,False,16.8
INV004254,4,2024-02-20,2025-04-24,5860.75,10.0,False,14.3
INV004255,1,2024-07-17,2024-07-17,4350.0,,False,0.0
INV004256,3,2024-03-24,2025-05-25,3049.3333333333335,17.0,False,14.2
INV004257,4,2024-06-03,2025-03-26,2718.25,98.66666666666667,False,9.9
INV004258,7,2024-03-30,2025-01-22,3841.714285714286,49.666666666666664,True,9.9
INV004259,3,2024-01-28,2024-09-17,27609.0,116.5,False,7.8
INV004260,1,2024-09-14,2024-09-14,1615.0,,False,0.0
INV004261,3,2024-02-09,2025-05-28,7404.666666666667,237.0,False,15.8
INV004262,3,2024-06-15,2025-03-20,730.3333333333334,139.0,False,9.3
INV004263,5,2024-02-05,2025-05-06,21723.4,114.0,False,15.2
INV004264,3,2024-04-22,2025-04-04,3753.6666666666665,173.5,False,11.6
INV004265,5,2024-02-25,2025-04-21,9981.8,105.25,False,14.0
INV004266,7,2024-01-10,2025-01-15,5112.285714285715,61.833333333333336,True,12.4
INV004267,7,2024-06-26,2025-05-12,10034.142857142857,53.333333333333336,True,10.7
INV004268,3,2024-03-15,2024-09-19,1867.6666666666667,94.0,False,6.3
INV004269,1,2025-02-26,2025-02-26,29574.0,,False,0.0
INV004270,7,2024-03-28,2025-05-20,5929.285714285715,69.66666666666667,True,13.9
INV004271,6,2024-02-17,2025-03-22,10934.166666666666,79.8,True,13.3
INV004272,5,2024-07-29,2024-12-18,4616.4,35.5,False,4.7
INV004273,4,2024-02-02,2024-08-28,23998.75,69.33333333333333,False,6.9
INV004274,4,2024-02-29,2025-04-20,21185.75,138.66666666666666,False,13.9
INV004275,1,2025-05-05,2025-05-05,400.0,,False,0.0
INV004276,3,2024-06-24,2024-08-27,5343.333333333333,32.0,False,2.1
INV004277,5,2024-01-30,2025-04-23,23590.8,112.25,False,15.0
INV004278,5,2024-01-24,2025-02-03,10795.8,94.0,False,12.5
INV004279,8,2024-02-26,2025-02-12,23249.625,50.285714285714285,True,11.7
INV004280,4,2024-11-26,2025-05-25,15806.0,60.0,False,6.0
INV004281,8,2024-01-17,2024-11-04,18094.875,41.714285714285715,True,9.7
INV004282,8,2024-04-15,2025-04-20,8017.0,52.857142857142854,True,12.3
INV004283,5,2024-07-09,2025-04-16,29952.0,70.25,False,9.4
INV004284,2,2024-10-10,2025-02-23,15439.0,136.0,False,4.5
INV004285,7,2024-01-17,2025-04-18,13244.0,76.16666666666667,True,15.2
INV004287,5,2024-06-23,2025-01-19,8138.6,52.5,False,7.0
INV004288,7,2024-01-25,2025-04-06,8120.142857142857,72.83333333333333,True,14.6
INV004289,11,2024-02-13,2025-05-17,3863.7272727272725,45.9,True,15.3
INV004290,5,2024-01-10,2025-03-26,12477.6,110.25,False,14.7
INV004291,2,2024-04-21,2024-09-13,10167.0,145.0,False,4.8
INV004293,6,2024-02-07,2025-03-22,18773.0,81.8,True,13.6
INV004294,3,2024-05-17,2025-04-15,21260.0,166.5,False,11.1
INV004295,9,2024-02-06,2025-01-29,8077.222222222223,44.75,True,11.9
INV004296,6,2024-01-02,2025-05-27,12903.166666666666,102.2,True,17.0
INV004297,9,2024-06-19,2025-05-20,13568.555555555555,55.833333333333336,True,11.2
INV004298,5,2024-06-01,2025-04-03,7773.2,76.5,False,10.2
INV004299,8,2024-02-29,2025-05-23,9918.0,64.14285714285714,True,15.0
INV004300,4,2024-10-01,2025-03-14,8669.75,54.666666666666664,False,5.5
INV004301,3,2024-03-20,2024-10-21,9210.0,107.5,False,7.2
INV004302,4,2024-05-23,2025-04-29,5785.0,113.66666666666667,False,11.4
INV004303,4,2024-03-11,2024-10-26,10929.75,76.33333333333333,False,7.6
INV004304,3,2024-01-31,2024-12-16,6308.666666666667,160.0,False,10.7
INV004305,3,2024-08-12,2025-05-05,4928.0,133.0,False,8.9
INV004306,7,2024-04-28,2025-04-05,10579.42857142857,57.0,True,11.4
INV004307,5,2024-06-24,2025-04-23,14702.8,75.75,False,10.1
INV004308,7,2024-01-01,2025-05-23,11232.285714285714,84.66666666666667,True,16.9
INV004309,1,2024-11-24,2024-11-24,17381.0,,False,0.0
INV004310,3,2024-01-29,2024-11-14,5594.0,145.0,False,9.7
INV004311,1,2025-04-03,2025-04-03,5397.0,,False,0.0
INV004312,1,2024-12-26,2024-12-26,2618.0,,False,0.0
INV004313,3,2024-05-05,2024-09-19,15451.0,68.5,False,4.6
INV004314,6,2024-02-20,2025-04-10,18747.5,83.0,True,13.8
INV004315,1,2024-07-19,2024-07-19,21541.0,,False,0.0
INV004316,4,2024-06-19,2024-12-01,12371.5,55.0,False,5.5
INV004317,1,2024-05-23,2024-05-23,6352.0,,False,0.0
INV004318,5,2024-01-15,2025-02-16,10431.2,99.5,False,13.3
INV004319,9,2024-01-15,2025-05-13,13111.222222222223,69.14285714285714,True,16.1
INV004320,5,2024-02-27,2025-03-20,11611.8,96.75,False,12.9
INV004321,9,2024-01-04,2024-12-05,12523.444444444445,42.0,True,11.2
INV004322,3,2024-02-04,2024-11-20,4450.0,145.0,False,9.7
INV004323,1,2025-05-14,2025-05-14,965.0,,False,0.0
INV004324,7,2024-02-07,2025-05-18,9472.0,77.66666666666667,True,15.5
INV004326,10,2024-04-22,2025-04-18,11326.1,40.111111111111114,True,12.0
INV004328,3,2024-01-13,2025-03-18,11656.333333333334,215.0,False,14.3
INV004329,3,2024-01-06,2025-02-12,10238.666666666666,201.5,False,13.4
INV004330,2,2024-03-12,2024-06-27,8566.5,107.0,False,3.6
INV004331,1,2024-05-28,2024-05-28,3320.0,,False,0.0
INV004332,8,2024-02-21,2025-05-19,2808.0,64.71428571428571,True,15.1
INV004333,3,2024-11-13,2025-03-03,3913.0,55.0,False,3.7
INV004334,4,2024-04-02,2025-04-19,7913.25,127.33333333333333,False,12.7
INV004335,8,2024-02-10,2025-05-06,12204.625,64.42857142857143,True,15.0
INV004336,4,2024-02-10,2025-02-03,17136.25,119.66666666666667,False,12.0
INV004337,2,2024-11-28,2024-12-04,19584.5,6.0,False,0.2
INV004338,10,2024-02-05,2025-04-20,13450.5,48.888888888888886,True,14.7
INV004339,5,2024-01-10,2025-04-06,5022.8,113.0,False,15.1
INV004340,6,2024-03-08,2025-02-10,8155.833333333333,67.8,True,11.3
INV004341,5,2024-04-08,2025-05-06,3183.8,98.25,False,13.1
INV004342,5,2024-01-12,2025-02-03,3283.8,97.0,False,12.9
INV004343,6,2024-06-15,2025-04-26,15510.833333333334,63.0,True,10.5
INV004345,5,2024-08-26,2025-05-06,3866.8,84.33333333333333,False,8.4
INV004346,3,2024-05-11,2025-01-18,7530.666666666667,126.0,False,8.4
INV004347,5,2024-01-01,2024-11-28,12122.2,83.0,False,11.1
INV004348,6,2024-08-24,2025-05-12,25210.166666666668,52.2,True,8.7
INV004349,7,2024-02-20,2025-04-30,21152.428571428572,72.5,True,14.5
INV004350,3,2024-08-09,2025-05-17,12272.0,140.5,False,9.4
INV004351,2,2024-06-26,2025-03-28,14476.5,275.0,False,9.2
INV004352,4,2024-08-21,2025-05-03,17532.0,85.0,False,8.5
INV004353,5,2024-04-22,2024-12-02,5333.6,56.0,False,7.5
INV004354,4,2024-02-19,2024-12-13,7072.5,99.33333333333333,False,9.9
INV004355,1,2024-06-02,2024-06-02,933.0,,False,0.0
INV004356,6,2024-10-25,2025-03-28,4562.5,30.8,False,5.1
INV004357,8,2024-01-03,2025-05-24,6569.375,72.42857142857143,True,16.9
INV004358,8,2024-02-14,2024-12-31,10322.875,45.857142857142854,True,10.7
INV004359,2,2024-02-15,2024-06-04,31222.0,110.0,False,3.7
INV004360,5,2024-08-18,2025-05-02,22350.2,64.25,False,8.6
INV004361,8,2024-01-30,2025-04-05,2988.25,61.57142857142857,True,14.4
INV004362,5,2024-06-15,2025-02-05,3699.6,58.75,False,7.8
INV004363,4,2024-02-02,2025-01-17,12268.5,116.66666666666667,False,11.7
INV004364,6,2024-02-10,2025-03-19,4893.833333333333,80.6,True,13.4
INV004365,5,2024-03-28,2025-03-18,22365.0,88.75,False,11.8
INV004366,4,2024-08-14,2025-04-22,2565.0,83.66666666666667,False,8.4
INV004367,6,2024-04-10,2025-05-23,24023.166666666668,102.0,True,13.6
INV004368,5,2024-04-19,2025-03-09,9901.8,81.0,False,10.8
INV004369,5,2024-10-15,2025-05-09,31933.2,51.5,False,6.9
INV004370,1,2024-10-07,2024-10-07,2486.0,,False,0.0
INV004371,3,2024-07-28,2025-04-15,24730.0,130.5,False,8.7
INV004372,6,2024-04-12,2025-02-02,10627.333333333334,59.2,True,9.9
INV004373,1,2025-02-09,2025-02-09,53163.0,,False,0.0
INV004374,5,2024-06-12,2025-05-30,14264.2,88.0,False,11.7
INV004375,4,2024-04-28,2025-03-27,28514.0,111.0,False,11.1
INV004376,4,2024-06-20,2025-04-01,6176.5,95.0,False,9.5
INV004377,4,2024-03-06,2025-02-25,26972.5,118.66666666666667,False,11.9
INV004378,3,2024-01-15,2024-12-14,3080.3333333333335,167.0,False,11.1
INV004379,3,2024-07-23,2024-12-22,9621.333333333334,76.0,False,5.1
INV004380,3,2024-02-18,2024-11-11,4210.0,133.5,False,8.9
INV004381,4,2024-02-16,2025-02-24,7198.25,124.66666666666667,False,12.5
INV004382,2,2024-08-22,2025-05-10,3933.0,261.0,False,8.7
