nav_date,amfi_code,nav,change_pct,daily_return_pct
2024-01-02,104524,639.2681,-0.5775,-0.0609
2024-01-03,104524,648.6954,0.7384,1.4747
2024-01-04,104524,644.7601,-0.5756,-0.6066
2024-01-05,104524,641.7746,0.0774,-0.463
2024-01-08,104524,651.3168,-0.1083,1.4868
2024-01-09,104524,651.3619,-1.2872,0.0069
2024-01-10,104524,649.3541,-1.6407,-0.3082
2024-01-11,104524,653.891,-0.7423,0.6987
2024-01-12,104524,647.7539,-0.5557,-0.9386
2024-01-15,104524,645.1574,-1.0098,-0.4008
2024-01-16,104524,644.0633,0.2422,-0.1696
2024-01-17,104524,643.0891,-0.5416,-0.1513
2024-01-18,104524,641.2161,0.7673,-0.2913
2024-01-19,104524,640.3754,-0.7351,-0.1311
2024-01-22,104524,658.5776,0.7486,2.8424
2024-01-23,104524,657.2502,-1.4052,-0.2016
2024-01-24,104524,666.0278,0.8126,1.3355
2024-01-25,104524,672.1824,-0.7708,0.9241
2024-01-26,104524,671.0918,-0.2386,-0.1622
2024-01-29,104524,683.3141,1.6061,1.8213
2024-01-30,104524,688.1839,-0.7561,0.7127
2024-01-31,104524,682.4793,0.5755,-0.8289
2024-02-01,104524,682.5055,-0.6266,0.0038
2024-02-02,104524,672.2425,0.0925,-1.5037
2024-02-05,104524,664.0119,-0.7117,-1.2243
2024-02-06,104524,660.3178,-0.3275,-0.5563
2024-02-07,104524,659.6001,-1.986,-0.1087
2024-02-08,104524,667.3855,-1.8333,1.1803
2024-02-09,104524,670.5434,0.3284,0.4732
2024-02-12,104524,661.3907,1.1414,-1.365
2024-02-13,104524,663.4,0.0133,0.3038
2024-02-14,104524,656.6061,-1.3276,-1.0241
2024-02-15,104524,658.5004,-1.676,0.2885
2024-02-16,104524,666.8763,-0.307,1.272
2024-02-19,104524,677.5507,-0.3551,1.6007
2024-02-20,104524,676.334,-0.8918,-0.1796
2024-02-21,104524,685.6989,0.223,1.3847
2024-02-22,104524,689.524,1.0129,0.5578
2024-02-23,104524,689.7145,0.0904,0.0276
2024-02-26,104524,683.1289,-0.1418,-0.9548
2024-02-27,104524,690.8761,0.456,1.1341
2024-02-28,104524,684.9173,0.1074,-0.8625
2024-02-29,104524,689.4685,-0.5241,0.6645
2024-03-01,104524,691.3267,1.4463,0.2695
2024-03-04,104524,695.449,0.0053,0.5963
2024-03-05,104524,697.7059,-0.5262,0.3245
2024-03-06,104524,704.2824,-0.5982,0.9426
2024-03-07,104524,709.2358,-0.3464,0.7033
2024-03-08,104524,704.2705,0.8985,-0.7001
2024-03-11,104524,701.5538,0.7836,-0.3857
2024-03-12,104524,689.9548,0.897,-1.6533
2024-03-13,104524,694.0361,0.1294,0.5915
2024-03-14,104524,694.6934,-0.4037,0.0947
2024-03-15,104524,685.0581,-0.4778,-1.387
2024-03-18,104524,691.2587,2.2661,0.9051
2024-03-19,104524,695.9717,-1.1718,0.6818
2024-03-20,104524,688.4748,1.7538,-1.0772
2024-03-21,104524,685.2117,-0.1877,-0.474
2024-03-22,104524,688.9498,1.3686,0.5455
2024-03-25,104524,702.5343,0.7343,1.9718
2024-03-26,104524,704.4949,-0.9856,0.2791
2024-03-27,104524,708.8123,1.1685,0.6128
2024-03-28,104524,712.3756,0.772,0.5027
2024-03-29,104524,706.9625,0.4076,-0.7599
2024-04-01,104524,714.7707,0.6978,1.1045
2024-04-02,104524,713.7176,-0.1968,-0.1473
2024-04-03,104524,715.5007,-0.0077,0.2498
2024-04-04,104524,712.3193,0.9964,-0.4446
2024-04-05,104524,713.3151,1.8195,0.1398
2024-04-08,104524,713.0974,0.168,-0.0305
2024-04-09,104524,702.9327,-0.4968,-1.4254
2024-04-10,104524,697.7275,0.6293,-0.7405
2024-04-11,104524,696.449,0.2374,-0.1832
2024-04-12,104524,697.9505,-0.4822,0.2156
2024-04-15,104524,703.0998,0.2425,0.7378
2024-04-16,104524,705.7686,-1.4392,0.3796
2024-04-17,104524,703.4481,0.3385,-0.3288
2024-04-18,104524,708.4413,-0.0245,0.7098
2024-04-19,104524,711.3618,-0.8525,0.4122
2024-04-22,104524,722.7381,0.074,1.5992
2024-04-23,104524,713.5922,2.2092,-1.2655
2024-04-24,104524,702.4434,1.1263,-1.5623
2024-04-25,104524,699.2923,-0.8315,-0.4486
2024-04-26,104524,711.0827,0.7942,1.686
2024-04-29,104524,696.7693,-1.1323,-2.0129
2024-04-30,104524,691.5015,-0.1416,-0.756
2024-05-01,104524,697.6108,0.6841,0.8835
2024-05-02,104524,705.909,-0.0103,1.1895
2024-05-03,104524,707.394,0.2555,0.2104
2024-05-06,104524,708.9084,0.8351,0.2141
2024-05-07,104524,700.103,0.6941,-1.2421
2024-05-08,104524,701.6902,-0.5577,0.2267
2024-05-09,104524,694.4224,0.2013,-1.0358
2024-05-10,104524,694.7073,0.1396,0.041
2024-05-13,104524,678.3655,1.1068,-2.3523
2024-05-14,104524,681.2995,-0.3854,0.4325
2024-05-15,104524,680.1098,-0.3453,-0.1746
2024-05-16,104524,683.4882,0.237,0.4967
2024-05-17,104524,690.4167,0.607,1.0137
2024-05-20,104524,697.4648,0.3153,1.0208
2024-05-21,104524,692.0024,-0.3992,-0.7832
2024-05-22,104524,697.4641,0.9942,0.7893
2024-05-23,104524,688.505,1.469,-1.2845
2024-05-24,104524,681.1308,2.3609,-1.071
2024-05-27,104524,694.2258,-0.234,1.9225
2024-05-28,104524,691.7441,0.038,-0.3575
2024-05-29,104524,688.9365,1.1945,-0.4059
2024-05-30,104524,678.8654,1.2114,-1.4618
2024-05-31,104524,685.3497,0.833,0.9552
2024-06-03,104524,683.4723,-1.7765,-0.2739
2024-06-04,104524,685.1467,1.4336,0.245
2024-06-05,104524,679.252,0.4842,-0.8604
2024-06-06,104524,676.0474,0.7229,-0.4718
2024-06-07,104524,681.3712,0.2804,0.7875
2024-06-10,104524,675.8966,0.6911,-0.8035
2024-06-11,104524,667.947,1.0435,-1.1762
2024-06-12,104524,666.9862,-0.5795,-0.1438
2024-06-13,104524,671.0453,0.3929,0.6086
2024-06-14,104524,673.5216,0.8978,0.369
2024-06-17,104524,666.7635,-0.809,-1.0034
2024-06-18,104524,671.419,0.8784,0.6982
2024-06-19,104524,667.2179,-1.2767,-0.6257
2024-06-20,104524,663.3682,-0.3062,-0.577
2024-06-21,104524,652.9149,-2.2619,-1.5758
2024-06-24,104524,654.3402,0.3128,0.2183
2024-06-25,104524,657.9647,-0.2581,0.5539
2024-06-26,104524,648.4073,-1.3709,-1.4526
2024-06-27,104524,643.8862,0.5553,-0.6973
2024-06-28,104524,644.5851,0.7263,0.1085
2024-07-01,104524,653.727,-0.7523,1.4183
2024-07-02,104524,648.87,0.3909,-0.743
2024-07-03,104524,649.2549,-1.0956,0.0593
2024-07-04,104524,639.8326,0.6312,-1.4512
2024-07-05,104524,641.516,-0.9013,0.2631
2024-07-08,104524,636.8874,-0.889,-0.7215
2024-07-09,104524,631.3685,-0.8691,-0.8665
2024-07-10,104524,628.6877,-0.6357,-0.4246
2024-07-11,104524,627.8359,1.7638,-0.1355
2024-07-12,104524,630.766,-0.5312,0.4667
2024-07-15,104524,636.6618,0.6136,0.9347
2024-07-16,104524,635.2618,-1.0476,-0.2199
2024-07-17,104524,631.8589,-0.0707,-0.5357
2024-07-18,104524,632.8515,-1.0919,0.1571
2024-07-19,104524,631.6727,1.6437,-0.1863
2024-07-22,104524,629.6842,-0.0169,-0.3148
2024-07-23,104524,636.7412,-1.7598,1.1207
2024-07-24,104524,635.9498,-0.7686,-0.1243
2024-07-25,104524,636.6746,-0.6133,0.114
2024-07-26,104524,638.8589,0.1269,0.3431
2024-07-29,104524,636.2096,0.3889,-0.4147
2024-07-30,104524,630.498,0.9422,-0.8978
2024-07-31,104524,632.3307,-0.7293,0.2907
2024-08-01,104524,630.8082,-1.5084,-0.2408
2024-08-02,104524,627.5381,0.5368,-0.5184
2024-08-05,104524,626.3129,0.0619,-0.1952
2024-08-06,104524,632.5982,-0.4614,1.0035
2024-08-07,104524,646.8281,-1.489,2.2494
2024-08-08,104524,641.6334,-0.086,-0.8031
2024-08-09,104524,645.6272,-0.8255,0.6224
2024-08-12,104524,645.612,-0.2756,-0.0024
2024-08-13,104524,647.2474,-0.8864,0.2533
2024-08-14,104524,656.0702,0.3508,1.3631
2024-08-15,104524,660.6597,-0.2531,0.6995
2024-08-16,104524,654.8654,0.6592,-0.877
2024-08-19,104524,664.1686,-1.2496,1.4206
2024-08-20,104524,658.0664,0.0807,-0.9188
2024-08-21,104524,658.8727,-1.1688,0.1225
2024-08-22,104524,673.3577,0.8625,2.1985
2024-08-23,104524,669.4549,-0.6354,-0.5796
2024-08-26,104524,676.2915,-0.2291,1.0212
2024-08-27,104524,682.1455,1.0005,0.8656
2024-08-28,104524,682.7514,-0.1267,0.0888
2024-08-29,104524,690.5651,-0.0202,1.1444
2024-08-30,104524,691.5361,1.5452,0.1406
2024-09-02,104524,699.3128,-0.1475,1.1246
2024-09-03,104524,696.2023,0.8578,-0.4448
2024-09-04,104524,692.7421,0.7,-0.497
2024-09-05,104524,688.7037,0.2533,-0.583
2024-09-06,104524,690.7265,-0.8612,0.2937
2024-09-09,104524,690.8831,-0.2264,0.0227
2024-09-10,104524,689.9383,2.7343,-0.1368
2024-09-11,104524,698.741,-0.9959,1.2759
2024-09-12,104524,688.9075,0.8501,-1.4073
2024-09-13,104524,693.9834,-0.186,0.7368
2024-09-16,104524,711.0073,2.0154,2.4531
2024-09-17,104524,698.1067,0.0956,-1.8144
2024-09-18,104524,700.7943,-1.6227,0.385
2024-09-19,104524,710.2195,0.4689,1.3449
2024-09-20,104524,702.8947,-0.885,-1.0313
2024-09-23,104524,707.8111,-0.2579,0.6995
2024-09-24,104524,706.7862,-0.6948,-0.1448
2024-09-25,104524,708.9207,1.5608,0.302
2024-09-26,104524,709.9073,-2.4251,0.1392
2024-09-27,104524,728.2644,-0.0315,2.5858
2024-09-30,104524,730.4613,1.1766,0.3017
2024-10-01,104524,719.6474,0.0563,-1.4804
2024-10-02,104524,732.5802,0.2406,1.7971
2024-10-03,104524,716.9759,-0.1367,-2.13
2024-10-04,104524,717.24,-1.6236,0.0368
2024-10-07,104524,704.7639,-2.1611,-1.7395
2024-10-08,104524,696.5103,1.8108,-1.1711
2024-10-09,104524,690.2207,-0.9627,-0.903
2024-10-10,104524,687.3544,-0.2225,-0.4153
2024-10-11,104524,690.5028,-0.0224,0.458
2024-10-14,104524,701.2728,0.9291,1.5597
2024-10-15,104524,694.1731,-0.5451,-1.0124
2024-10-16,104524,707.4597,0.0426,1.914
2024-10-17,104524,706.5851,-0.6327,-0.1236
2024-10-18,104524,703.7893,0.8786,-0.3957
2024-10-21,104524,694.3102,-0.6178,-1.3469
2024-10-22,104524,699.13,-0.8285,0.6942
2024-10-23,104524,704.5633,-0.7421,0.7772
2024-10-24,104524,706.1684,0.2962,0.2278
2024-10-25,104524,704.0118,-0.187,-0.3054
2024-10-28,104524,712.5218,0.2756,1.2088
2024-10-29,104524,723.4828,-0.1613,1.5383
2024-10-30,104524,730.998,0.3696,1.0388
2024-10-31,104524,729.2024,0.8697,-0.2456
2024-11-01,104524,729.325,1.0907,0.0168
2024-11-04,104524,717.3247,0.2224,-1.6454
2024-11-05,104524,719.6104,0.5004,0.3186
2024-11-06,104524,722.6444,-0.0024,0.4216
2024-11-07,104524,721.1521,0.8645,-0.2065
2024-11-08,104524,715.5257,0.0417,-0.7802
2024-11-11,104524,742.1336,-1.4416,3.7187
2024-11-12,104524,744.1606,-0.2991,0.2731
2024-11-13,104524,754.5533,-0.9968,1.3966
2024-11-14,104524,740.6399,-0.472,-1.8439
2024-11-15,104524,732.7661,0.6171,-1.0631
2024-11-18,104524,734.2054,1.8105,0.1964
2024-11-19,104524,742.288,0.5437,1.1009
2024-11-20,104524,737.1982,0.1387,-0.6857
2024-11-21,104524,739.1398,-0.2908,0.2634
2024-11-22,104524,740.8951,0.4581,0.2375
2024-11-25,104524,765.5874,0.4812,3.3328
2024-11-26,104524,772.1318,-0.0288,0.8548
2024-11-27,104524,782.76,-0.2164,1.3765
2024-11-28,104524,775.2081,0.7741,-0.9648
2024-11-29,104524,767.0072,-0.7244,-1.0579
2024-12-02,104524,780.3012,0.5008,1.7332
2024-12-03,104524,793.5068,-0.6519,1.6924
2024-12-04,104524,785.3646,-0.6893,-1.0261
2024-12-05,104524,783.3149,-1.8755,-0.261
2024-12-06,104524,781.829,0.6001,-0.1897
2024-12-09,104524,787.5755,-1.502,0.735
2024-12-10,104524,792.6099,1.42,0.6392
2024-12-11,104524,778.5467,-0.1527,-1.7743
2024-12-12,104524,773.6246,0.0277,-0.6322
2024-12-13,104524,777.2067,-1.0001,0.463
2024-12-16,104524,773.2098,0.0081,-0.5143
2024-12-17,104524,763.3952,-1.3724,-1.2693
2024-12-18,104524,761.4446,-0.2664,-0.2555
2024-12-19,104524,765.8231,-0.6624,0.575
2024-12-20,104524,748.2373,0.1354,-2.2963
2024-12-23,104524,744.4134,1.104,-0.5111
2024-12-24,104524,749.6402,1.085,0.7021
2024-12-25,104524,742.9086,-0.7725,-0.898
2024-12-26,104524,747.0193,-0.754,0.5533
2024-12-27,104524,749.5375,-1.0638,0.3371
2024-12-30,104524,727.2167,1.3918,-2.9779
2024-01-01,104657,263.2729,0.2727,
2024-01-02,104657,266.5374,1.0606,1.24
2024-01-03,104657,267.583,1.5672,0.3923
2024-01-04,104657,265.2479,0.2224,-0.8727
2024-01-05,104657,265.6711,-0.415,0.1595
2024-01-08,104657,266.345,0.6756,0.2537
2024-01-09,104657,264.2584,1.2588,-0.7834
2024-01-10,104657,261.1851,0.3804,-1.163
2024-01-11,104657,264.4445,1.277,1.2479
2024-01-12,104657,262.7545,-1.1825,-0.6391
2024-01-15,104657,261.9245,-0.7716,-0.3159
2024-01-16,104657,267.0351,1.9992,1.9512
2024-01-17,104657,263.9791,-0.7531,-1.1444
2024-01-18,104657,260.3109,1.2628,-1.3896
2024-01-19,104657,259.9536,0.2338,-0.1373
2024-01-22,104657,257.0609,0.2842,-1.1128
2024-01-23,104657,260.1047,0.5593,1.1841
2024-01-24,104657,259.3109,-1.4263,-0.3052
2024-01-25,104657,257.4146,1.18,-0.7313
2024-01-26,104657,254.8287,0.1842,-1.0046
2024-01-29,104657,257.0102,-0.5969,0.8561
2024-01-30,104657,255.0578,0.0078,-0.7597
2024-01-31,104657,254.6955,0.8368,-0.142
2024-02-01,104657,251.7098,0.5448,-1.1723
2024-02-02,104657,248.2735,0.0444,-1.3652
2024-02-05,104657,243.1466,0.1737,-2.065
2024-02-06,104657,245.47,1.886,0.9556
2024-02-07,104657,244.9545,-0.2462,-0.21
2024-02-08,104657,249.3791,-0.7162,1.8063
2024-02-09,104657,248.6555,0.584,-0.2902
2024-02-12,104657,254.3409,1.2557,2.2865
2024-02-13,104657,253.6083,-0.7205,-0.288
2024-02-14,104657,249.3366,-0.2608,-1.6844
2024-02-15,104657,250.4293,1.2752,0.4382
2024-02-16,104657,252.7147,1.7092,0.9126
2024-02-19,104657,248.2462,-1.3491,-1.7682
2024-02-20,104657,247.4316,-0.0871,-0.3281
2024-02-21,104657,244.1055,-1.4123,-1.3443
2024-02-22,104657,239.1576,1.2701,-2.027
2024-02-23,104657,240.6983,1.5053,0.6442
2024-02-26,104657,239.8314,0.4235,-0.3602
2024-02-27,104657,240.0738,0.2959,0.1011
2024-02-28,104657,240.6473,-0.9311,0.2389
2024-02-29,104657,240.4795,-0.3117,-0.0697
2024-03-01,104657,240.081,-2.1159,-0.1657
2024-03-04,104657,235.8323,-0.1965,-1.7697
2024-03-05,104657,233.4255,0.8919,-1.0206
2024-03-06,104657,233.8737,0.9234,0.192
2024-03-07,104657,231.4326,0.6418,-1.0438
2024-03-08,104657,232.9973,-0.3061,0.6761
2024-03-11,104657,231.3431,-2.4396,-0.71
2024-03-12,104657,231.6758,-0.0839,0.1438
2024-03-13,104657,232.9695,1.14,0.5584
2024-03-14,104657,235.7235,0.248,1.1821
2024-03-15,104657,235.2473,0.7295,-0.202
2024-03-18,104657,230.4117,1.2783,-2.0555
2024-03-19,104657,234.3534,-0.124,1.7107
2024-03-20,104657,234.2426,1.1735,-0.0473
2024-03-21,104657,235.8135,-0.4765,0.6706
2024-03-22,104657,237.5277,1.3644,0.7269
2024-03-25,104657,238.7082,0.303,0.497
2024-03-26,104657,241.5551,-1.0654,1.1926
2024-03-27,104657,241.1182,1.2352,-0.1809
2024-03-28,104657,240.9056,0.345,-0.0882
2024-03-29,104657,241.8923,0.4732,0.4096
2024-04-01,104657,241.4917,-0.223,-0.1656
2024-04-02,104657,238.0299,1.1799,-1.4335
2024-04-03,104657,239.2489,-0.9662,0.5121
2024-04-04,104657,237.3727,0.9073,-0.7842
2024-04-05,104657,236.4834,0.5282,-0.3746
2024-04-08,104657,237.669,-0.1105,0.5013
2024-04-09,104657,236.804,0.7777,-0.364
2024-04-10,104657,236.6105,0.5499,-0.0817
2024-04-11,104657,236.7764,1.117,0.0701
2024-04-12,104657,236.5923,1.2312,-0.0778
2024-04-15,104657,239.5,-0.5856,1.229
2024-04-16,104657,247.0533,0.6768,3.1538
2024-04-17,104657,247.7844,-0.304,0.2959
2024-04-18,104657,246.8943,-0.7726,-0.3592
2024-04-19,104657,245.7144,1.1665,-0.4779
2024-04-22,104657,240.6503,0.1399,-2.061
2024-04-23,104657,241.59,-0.108,0.3905
2024-04-24,104657,242.1539,-0.1668,0.2334
2024-04-25,104657,243.6828,-0.3511,0.6314
2024-04-26,104657,239.8784,0.8329,-1.5612
2024-04-29,104657,237.161,0.0197,-1.1328
2024-04-30,104657,237.7042,-0.2473,0.229
2024-05-01,104657,237.1159,0.4945,-0.2475
2024-05-02,104657,235.3517,-0.6028,-0.744
2024-05-03,104657,232.5192,-2.2454,-1.2035
2024-05-06,104657,239.9687,0.7893,3.2038
2024-05-07,104657,240.4928,0.231,0.2184
2024-05-08,104657,240.6776,0.2225,0.0768
2024-05-09,104657,239.459,-0.8938,-0.5063
2024-05-10,104657,240.6499,-1.5382,0.4973
2024-05-13,104657,239.2288,-0.1923,-0.5905
2024-05-14,104657,238.546,-0.7327,-0.2854
2024-05-15,104657,235.9387,-1.4053,-1.093
2024-05-16,104657,235.716,-0.0199,-0.0944
2024-05-17,104657,236.6285,1.1348,0.3871
2024-05-20,104657,235.0516,-0.0142,-0.6664
2024-05-21,104657,233.9397,-0.4931,-0.473
2024-05-22,104657,238.2688,-0.6446,1.8505
2024-05-23,104657,236.9818,-1.4424,-0.5401
2024-05-24,104657,235.2865,0.328,-0.7154
2024-05-27,104657,237.9505,-1.6608,1.1322
2024-05-28,104657,238.3341,-1.1133,0.1612
2024-05-29,104657,239.9478,0.3197,0.6771
2024-05-30,104657,239.0791,-0.2461,-0.362
2024-05-31,104657,235.1456,0.261,-1.6453
2024-06-03,104657,237.9536,-0.7199,1.1942
2024-06-04,104657,238.7104,1.1082,0.318
2024-06-05,104657,236.1305,-1.4083,-1.0808
2024-06-06,104657,236.8411,-0.3902,0.3009
2024-06-07,104657,239.0027,-0.3273,0.9127
2024-06-10,104657,246.6064,-1.2406,3.1814
2024-06-11,104657,248.289,-0.7386,0.6823
2024-06-12,104657,248.8078,-0.792,0.209
2024-06-13,104657,250.4287,0.9252,0.6515
2024-06-14,104657,251.9076,-0.2998,0.5905
2024-06-17,104657,250.9664,0.1949,-0.3736
2024-06-18,104657,248.6018,0.4042,-0.9422
2024-06-19,104657,245.6426,-0.6632,-1.1903
2024-06-20,104657,243.0552,-0.4345,-1.0533
2024-06-21,104657,246.4708,-0.4643,1.4053
2024-06-24,104657,241.8914,-1.545,-1.858
2024-06-25,104657,244.2991,0.0234,0.9954
2024-06-26,104657,244.6709,0.5253,0.1522
2024-06-27,104657,246.5484,0.086,0.7674
2024-06-28,104657,247.0496,1.9927,0.2033
2024-07-01,104657,242.8755,0.6553,-1.6896
2024-07-02,104657,243.5406,-0.124,0.2738
2024-07-03,104657,241.699,-1.1554,-0.7562
2024-07-04,104657,238.9023,-0.3968,-1.1571
2024-07-05,104657,236.0372,1.1217,-1.1993
2024-07-08,104657,235.3773,-0.6661,-0.2796
2024-07-09,104657,237.7278,0.8096,0.9986
2024-07-10,104657,240.3768,0.799,1.1143
2024-07-11,104657,243.8202,0.6821,1.4325
2024-07-12,104657,242.5607,0.1471,-0.5166
2024-07-15,104657,239.7195,-1.2987,-1.1713
2024-07-16,104657,241.2025,-0.3181,0.6186
2024-07-17,104657,245.3031,-2.6491,1.7001
2024-07-18,104657,242.9063,-0.9289,-0.9771
2024-07-19,104657,242.3261,-0.2997,-0.2389
2024-07-22,104657,243.7092,-0.1251,0.5708
2024-07-23,104657,242.2999,-0.5662,-0.5783
2024-07-24,104657,242.0421,-0.4086,-0.1064
2024-07-25,104657,242.9716,1.3038,0.384
2024-07-26,104657,246.9527,-0.0825,1.6385
2024-07-29,104657,247.8377,-0.7363,0.3584
2024-07-30,104657,246.2276,0.1882,-0.6497
2024-07-31,104657,247.4675,-0.7022,0.5036
2024-08-01,104657,246.5676,-1.089,-0.3636
2024-08-02,104657,248.631,0.7767,0.8368
2024-08-05,104657,252.9456,0.245,1.7353
2024-08-06,104657,251.3994,-0.5713,-0.6113
2024-08-07,104657,250.5336,0.0731,-0.3444
2024-08-08,104657,250.9204,-0.4486,0.1544
2024-08-09,104657,252.5417,1.1299,0.6461
2024-08-12,104657,256.0468,1.6555,1.3879
2024-08-13,104657,254.0849,1.4564,-0.7662
2024-08-14,104657,249.2578,0.1363,-1.8998
2024-08-15,104657,245.2852,1.6563,-1.5938
2024-08-16,104657,247.662,0.4016,0.969
2024-08-19,104657,250.4583,-0.3554,1.1291
2024-08-20,104657,248.7062,1.2256,-0.6996
2024-08-21,104657,247.8795,-1.0012,-0.3324
2024-08-22,104657,246.37,-0.4407,-0.609
2024-08-23,104657,246.0792,-2.0892,-0.118
2024-08-26,104657,249.5291,1.0137,1.4019
2024-08-27,104657,250.7562,0.7062,0.4918
2024-08-28,104657,247.0762,-0.0361,-1.4676
2024-08-29,104657,247.5895,-0.5187,0.2077
2024-08-30,104657,246.2067,-0.9521,-0.5585
2024-09-02,104657,238.3816,-0.6199,-3.1783
2024-09-03,104657,237.4652,-0.2233,-0.3844
2024-09-04,104657,234.9122,0.0377,-1.0751
2024-09-05,104657,236.7309,-0.7997,0.7742
2024-09-06,104657,236.3936,0.6222,-0.1425
2024-09-09,104657,234.3433,1.1225,-0.8673
2024-09-10,104657,232.5952,1.0821,-0.746
2024-09-11,104657,234.1056,-0.8302,0.6494
2024-09-12,104657,234.9746,0.7164,0.3712
2024-09-13,104657,232.9639,-2.0807,-0.8557
2024-09-16,104657,233.6112,-0.522,0.2779
2024-09-17,104657,235.1583,1.3973,0.6623
2024-09-18,104657,232.4283,0.107,-1.1609
2024-09-19,104657,231.3056,0.2152,-0.483
2024-09-20,104657,231.3286,-0.0601,0.0099
2024-09-23,104657,232.7262,0.333,0.6042
2024-09-24,104657,234.3316,-1.851,0.6898
2024-09-25,104657,233.9046,1.3978,-0.1822
2024-09-26,104657,230.8195,-1.9935,-1.319
2024-09-27,104657,230.2728,-0.057,-0.2369
2024-09-30,104657,231.9529,0.0059,0.7296
2024-10-01,104657,229.4199,-2.4776,-1.092
2024-10-02,104657,229.834,-1.6163,0.1805
2024-10-03,104657,230.6829,0.2503,0.3694
2024-10-04,104657,233.3044,-0.6915,1.1364
2024-10-07,104657,235.912,-0.8575,1.1177
2024-10-08,104657,236.2467,-1.5446,0.1419
2024-10-09,104657,238.1643,0.0312,0.8117
2024-10-10,104657,237.554,-0.4173,-0.2563
2024-10-11,104657,240.2775,-1.2112,1.1465
2024-10-14,104657,245.4016,-0.9489,2.1326
2024-10-15,104657,244.7315,0.174,-0.2731
2024-10-16,104657,245.0844,-0.6484,0.1442
2024-10-17,104657,244.3328,1.3734,-0.3067
2024-10-18,104657,246.0002,0.3317,0.6824
2024-10-21,104657,244.3727,0.4685,-0.6616
2024-10-22,104657,246.101,0.4321,0.7072
2024-10-23,104657,245.157,0.7773,-0.3836
2024-10-24,104657,243.3036,2.0348,-0.756
2024-10-25,104657,242.8952,-0.5487,-0.1679
2024-10-28,104657,242.8116,-1.6801,-0.0344
2024-10-29,104657,240.438,0.2458,-0.9775
2024-10-30,104657,241.7083,0.3321,0.5283
2024-10-31,104657,242.4124,0.9356,0.2913
2024-11-01,104657,243.736,0.0265,0.546
2024-11-04,104657,241.2296,-0.3967,-1.0283
2024-11-05,104657,241.5124,0.0337,0.1172
2024-11-06,104657,241.849,-0.2302,0.1394
2024-11-07,104657,246.2623,-0.2761,1.8248
2024-11-08,104657,249.4165,-0.6631,1.2808
2024-11-11,104657,246.2328,0.3307,-1.2765
2024-11-12,104657,246.3846,1.5347,0.0616
2024-11-13,104657,248.1055,0.0886,0.6985
2024-11-14,104657,248.7306,1.1128,0.2519
2024-11-15,104657,244.1005,0.2974,-1.8615
2024-11-18,104657,246.0283,0.2744,0.7898
2024-11-19,104657,244.507,0.1131,-0.6183
2024-11-20,104657,243.222,1.2163,-0.5255
2024-11-21,104657,239.3128,-0.3353,-1.6073
2024-11-22,104657,236.4824,-0.2682,-1.1827
2024-11-25,104657,246.4632,-0.9063,4.2205
2024-11-26,104657,249.7289,-1.5157,1.325
2024-11-27,104657,249.3123,0.8855,-0.1668
2024-11-28,104657,253.1244,-0.8778,1.529
2024-11-29,104657,248.4039,-0.2719,-1.8649
2024-12-02,104657,252.3487,-0.0552,1.5881
2024-12-03,104657,256.4914,0.2259,1.6417
2024-12-04,104657,255.4797,0.0057,-0.3944
2024-12-05,104657,251.8114,-0.3104,-1.4358
2024-12-06,104657,252.5423,0.3306,0.2903
2024-12-09,104657,252.5835,1.7916,0.0163
2024-12-10,104657,256.5015,-0.6603,1.5512
2024-12-11,104657,255.6275,-1.0297,-0.3407
2024-12-12,104657,254.0127,-0.5727,-0.6317
2024-12-13,104657,255.3336,0.7436,0.52
2024-12-16,104657,252.4822,-0.6425,-1.1167
2024-12-17,104657,252.7449,0.3898,0.104
2024-12-18,104657,254.5767,-0.1201,0.7248
2024-12-19,104657,254.4407,-0.3309,-0.0534
2024-12-20,104657,257.8096,0.5613,1.324
2024-12-23,104657,262.8873,1.8456,1.9696
2024-12-24,104657,262.4631,0.6568,-0.1614
2024-12-25,104657,261.6758,1.1477,-0.3
2024-12-26,104657,262.811,0.01,0.4338
2024-12-27,104657,263.9874,-1.0018,0.4476
2024-12-30,104657,265.4195,-0.0748,0.5425
2024-01-01,104754,886.1442,-0.1764,
2024-01-02,104754,892.8763,-0.1007,0.7597
2024-01-03,104754,882.2607,0.0185,-1.1889
2024-01-04,104754,875.1704,-2.1458,-0.8037
2024-01-05,104754,866.6105,0.6617,-0.9781
2024-01-08,104754,867.0314,0.9803,0.0486
2024-01-09,104754,865.656,-0.9269,-0.1586
2024-01-10,104754,866.2754,0.3406,0.0716
2024-01-11,104754,881.2402,0.5441,1.7275
2024-01-12,104754,870.7939,0.8869,-1.1854
2024-01-15,104754,868.6955,-1.2343,-0.241
2024-01-16,104754,860.3147,-0.4485,-0.9648
2024-01-17,104754,860.7317,0.2895,0.0485
2024-01-18,104754,863.4749,0.615,0.3187
2024-01-19,104754,863.5889,1.2003,0.0132
2024-01-22,104754,882.7793,-0.2044,2.2222
2024-01-23,104754,880.6209,0.4174,-0.2445
2024-01-24,104754,891.6695,-0.3693,1.2546
2024-01-25,104754,909.2413,0.4767,1.9707
2024-01-26,104754,903.2229,-0.8351,-0.6619
2024-01-29,104754,903.6676,0.0845,0.0492
2024-01-30,104754,900.7824,1.092,-0.3193
2024-01-31,104754,911.4948,0.6274,1.1892
2024-02-01,104754,911.9558,-0.1484,0.0506
