amfi_code,nav_date,nav,change_pct,scheme_name,fund_house,category,sub_category,expense_ratio_pct,cagr_1yr_pct,cagr_3yr_pct,cagr_5yr_pct,alpha_ann,beta,sharpe_ratio,std_deviation,daily_return
104657,2024-08-02,249.3791,-0.7162,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.06369896187275914
104657,2024-08-03,232.9973,-0.3061,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.06569034854965794
104657,2024-08-04,237.669,-0.1105,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.020050446936509703
104657,2024-08-05,240.6776,0.2225,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.012658781751090808
104657,2024-08-07,235.3773,-0.6661,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.02202240673830891
104657,2024-08-08,250.9204,-0.4486,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.06603483003671129
104657,2024-08-10,236.2467,-1.5446,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.05847950186593043
104657,2024-08-11,249.4165,-0.6631,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.05574596385896613
104657,2024-09-01,264.2584,1.2588,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.059506488143326486
104657,2024-09-02,248.6555,0.584,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0590441022877608
104657,2024-09-04,236.804,0.7777,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.04766232799998382
104657,2024-09-05,239.459,-0.8938,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.011211803854664693
104657,2024-09-07,237.7278,0.8096,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.00722963012457245
104657,2024-09-08,252.5417,1.1299,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.06231454630043265
104657,2024-09-09,234.3433,1.1225,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0720609705248677
104657,2024-09-10,238.1643,0.0312,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.016305138657687346
104657,2024-09-12,252.5835,1.7916,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.06054307887454158
104657,2024-10-01,261.1851,0.3804,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.034054480993414016
104657,2024-10-04,236.6105,0.5499,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.09408882819119457
104657,2024-10-05,240.6499,-1.5382,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.017071938903810313
104657,2024-10-06,246.6064,-1.2406,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.024751724392987562
104657,2024-10-07,240.3768,0.799,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.02526130708692076
104657,2024-10-09,232.5952,1.0821,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.03237250849499618
104657,2024-10-10,237.554,-0.4173,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.021319442533637822
104657,2024-10-12,256.5015,-0.6603,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.07976081227847143
104657,2024-11-01,264.4445,1.277,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.030966680506741673
104657,2024-11-03,231.3431,-2.4396,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.12517333504761874
104657,2024-11-04,236.7764,1.117,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.023485896056549826
104657,2024-11-06,248.289,-0.7386,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0486222444466593
104657,2024-11-07,243.8202,0.6821,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.017998380919009627
104657,2024-11-09,234.1056,-0.8302,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.039843294361992965
104657,2024-11-10,240.2775,-1.2112,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.02636374354137616
104657,2024-11-11,246.2328,0.3307,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.024785092237100903
104657,2024-11-12,255.6275,-1.0297,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.038153730940800656
104657,2024-12-01,262.7545,-1.1825,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.027880411927511783
104657,2024-12-02,254.3409,1.2557,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.032020764630101506
104657,2024-12-03,231.6758,-0.0839,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.08911307619026276
104657,2024-12-04,236.5923,1.2312,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.021221465513445947
104657,2024-12-06,248.8078,-0.792,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.05163101250547886
104657,2024-12-07,242.5607,0.1471,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.02510813567741843
104657,2024-12-08,256.0468,1.6555,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.055598866592980745
104657,2024-12-09,234.9746,0.7164,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.08229823610371234
104657,2024-12-11,246.3846,1.5347,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.048558439933507724
104657,2024-12-12,254.0127,-0.5727,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.03096013306026424
104657,,261.9245,-0.7716,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.031147261534561155
104657,,267.0351,1.9992,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.019511729525111043
104657,,263.9791,-0.7531,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.011444188423169743
104657,,260.3109,1.2628,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.013895797053630421
104657,,259.9536,0.2338,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0013725894689773366
104657,,257.0609,0.2842,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.011127755107065207
104657,,260.1047,0.5593,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.011840773917775715
104657,,259.3109,-1.4263,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.00305184796737612
104657,,257.4146,1.18,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.007312843386066636
104657,,254.8287,0.1842,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.010045661745681889
104657,,257.0102,-0.5969,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.008560652705130956
104657,,255.0578,0.0078,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.007596585660802568
104657,,254.6955,0.8368,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0014204623422611196
104657,,253.6083,-0.7205,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.004268626654181151
104657,,249.3366,-0.2608,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.016843691629966462
104657,,250.4293,1.2752,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.004382429214162764
104657,,252.7147,1.7092,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.00912592895479869
104657,,248.2462,-1.3491,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.017681994755350594
104657,,247.4316,-0.0871,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0032814198162952612
104657,,244.1055,-1.4123,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.013442502897770492
104657,,239.1576,1.2701,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.020269514615606776
104657,,240.6983,1.5053,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.006442195439325227
104657,,239.8314,0.4235,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0036016041658789577
104657,,240.0738,0.2959,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0010107100237917166
104657,,240.6473,-0.9311,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.002388848762338913
104657,,240.4795,-0.3117,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0006972860281415638
104657,,232.9695,1.14,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.031229273181289874
104657,,235.7235,0.248,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.011821289911340349
104657,,235.2473,0.7295,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.002020163454216517
104657,,230.4117,1.2783,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.02055539000872697
104657,,234.3534,-0.124,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.01710720419145373
104657,,234.2426,1.1735,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0004727902390150307
104657,,235.8135,-0.4765,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0067062950974758895
104657,,237.5277,1.3644,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.007269303920259151
104657,,238.7082,0.303,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.00496994666306283
104657,,241.5551,-1.0654,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.01192627651668432
104657,,241.1182,1.2352,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0018086970633202082
104657,,240.9056,0.345,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.000881725228539354
104657,,241.8923,0.4732,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.004095795199447583
104657,,239.5,-0.5856,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.009889938621444383
104657,,247.0533,0.6768,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.03153778705636756
104657,,247.7844,-0.304,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.002959280446769963
104657,,246.8943,-0.7726,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0035922358308272395
104657,,245.7144,1.1665,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.004778968165729092
104657,,240.6503,0.1399,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.020609699716418795
104657,,241.59,-0.108,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.003904836187613281
104657,,242.1539,-0.1668,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0023341197897264188
104657,,243.6828,-0.3511,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.006313753360982277
104657,,239.8784,0.8329,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.015612099007398128
104657,,237.161,0.0197,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.01132823964141827
104657,,237.7042,-0.2473,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.002290427178161636
104657,,239.2288,-0.1923,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.006413853857020646
104657,,238.546,-0.7327,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.002854171404111927
104657,,235.9387,-1.4053,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.010929967385745254
104657,,235.716,-0.0199,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0009438892390268849
104657,,236.6285,1.1348,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0038711839671468073
104657,,235.0516,-0.0142,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.006664032439034129
104657,,233.9397,-0.4931,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.004730450675511366
104657,,238.2688,-0.6446,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.01850519599708811
104657,,236.9818,-1.4424,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.005401462549859626
104657,,235.2865,0.328,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.007153713913895521
104657,,237.9505,-1.6608,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.011322366561617558
104657,,238.3341,-1.1133,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0016120999955873128
104657,,239.9478,0.3197,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.006770747450742354
104657,,239.0791,-0.2461,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0036203707639744787
104657,,235.1456,0.261,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.016452713767117322
104657,,250.4287,0.9252,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0649941993386225
104657,,251.9076,-0.2998,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.005905473294394836
104657,,250.9664,0.1949,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.003736290608143622
104657,,248.6018,0.4042,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.009421978400295794
104657,,245.6426,-0.6632,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.011903373185552235
104657,,243.0552,-0.4345,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.01053318927580138
104657,,246.4708,-0.4643,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.014052774842916227
104657,,241.8914,-1.545,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.01857988857097881
104657,,244.2991,0.0234,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.009953640352654114
104657,,244.6709,0.5253,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0015219049108243787
104657,,246.5484,0.086,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.007673572950440688
104657,,247.0496,1.9927,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0020328665689983705
104657,,239.7195,-1.2987,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.029670560081862085
104657,,241.2025,-0.3181,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0061863970181814665
104657,,245.3031,-2.6491,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.017000652978306663
104657,,242.9063,-0.9289,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.009770769305402216
104657,,242.3261,-0.2997,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.0023885753477781435
104657,,243.7092,-0.1251,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.005707598149766069
104657,,242.2999,-0.5662,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.005782711526688411
104657,,242.0421,-0.4086,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.001063970723883978
104657,,242.9716,1.3038,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0038402410159223965
104657,,246.9527,-0.0825,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.016385042531719796
104657,,247.8377,-0.7363,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,0.0035836822193076046
104657,,246.2276,0.1882,Kotak Mahindra ETF Direct Plan Growth,Kotak Mahindra,Other,ETF,0.2362,20.61,5.37,16.14,-0.629,0.7096,-0.2439,13.5475,-0.006496590308899819
