amfi_code,nav_date,nav,change_pct
104018,19-12-2024,730.2324,-0.8859
104018,20-12-2024,730.7647,-0.2804
104018,23-12-2024,745.9907,-0.2262
104018,24-12-2024,750.8813,1.5644
104018,25-12-2024,742.2678,0.1975
104018,26-12-2024,741.2751,0.243
104018,27-12-2024,740.7639,2.4694
104018,30-12-2024,738.6641,-0.5384
104145,01-01-2024,332.3946,-1.1471
104145,02-01-2024,341.0999,-1.1282
104145,03-01-2024,339.7813,0.8353
104145,04-01-2024,340.4568,1.2926
104145,05-01-2024,339.7824,0.3312
104145,08-01-2024,338.5542,0.5717
104145,09-01-2024,341.4851,-0.5347
104145,10-01-2024,348.0077,-0.4982
104145,11-01-2024,348.2843,1.2548
104145,12-01-2024,349.3453,-0.2908
104145,15-01-2024,345.2259,0.2137
104145,16-01-2024,347.884,1.1294
104145,17-01-2024,346.6985,0.7926
104145,18-01-2024,347.7114,0.6042
104145,19-01-2024,348.1404,-0.8769
104145,22-01-2024,356.3198,0.5196
104145,23-01-2024,358.9869,0.3557
104145,24-01-2024,358.8624,0.87
104145,25-01-2024,364.1727,0.1901
104145,26-01-2024,358.6598,1.073
104145,29-01-2024,355.3086,0.9368
104145,30-01-2024,357.4243,1.1156
104145,31-01-2024,356.1846,-1.1279
104145,01-02-2024,359.2861,0.9605
104145,02-02-2024,358.5996,0.0081
104145,05-02-2024,358.2187,-0.0491
104145,06-02-2024,356.09,0.2931
104145,07-02-2024,354.8097,0.7102
104145,08-02-2024,356.0893,-0.1431
104145,09-02-2024,356.4253,1.5036
104145,12-02-2024,355.0892,0.5941
104145,13-02-2024,355.5635,1.2782
104145,14-02-2024,353.4798,0.2291
104145,15-02-2024,350.7263,0.1383
104145,16-02-2024,349.5573,-0.016
104145,19-02-2024,347.8026,0.0187
104145,20-02-2024,352.0132,0.3993
104145,21-02-2024,349.4038,-1.995
104145,22-02-2024,351.8273,-0.0141
104145,23-02-2024,354.5446,0.7473
104145,26-02-2024,359.5533,1.2535
104145,27-02-2024,358.8583,-1.7004
104145,28-02-2024,360.7698,-0.0591
104145,29-02-2024,355.8438,-2.0449
104145,01-03-2024,358.7709,-0.1254
104145,04-03-2024,353.4439,-0.7203
104145,05-03-2024,353.2758,0.6021
104145,06-03-2024,352.3202,0.7228
104145,07-03-2024,350.2858,1.3716
104145,08-03-2024,349.016,-0.0442
104145,11-03-2024,357.8069,-0.9752
104145,12-03-2024,353.2331,0.4685
104145,13-03-2024,352.8646,0.7622
104145,14-03-2024,351.7366,0.2144
104145,15-03-2024,355.4703,1.6697
104145,18-03-2024,353.8887,-0.5412
104145,19-03-2024,352.4553,1.0407
104145,20-03-2024,349.3494,0.0955
104145,21-03-2024,348.0544,0.9615
104145,22-03-2024,350.0798,0.4386
104145,25-03-2024,358.4631,-0.2501
104145,26-03-2024,365.5897,-0.5981
104145,27-03-2024,365.7017,0.1426
104145,28-03-2024,364.824,-1.7848
104145,29-03-2024,359.3556,0.9208
104145,01-04-2024,363.9774,0.4481
104145,02-04-2024,361.8296,0.5876
104145,03-04-2024,355.765,0.3649
104145,04-04-2024,359.8675,0.2581
104145,05-04-2024,356.3172,0.5015
104145,08-04-2024,360.7996,-0.9608
104145,09-04-2024,363.1394,0.5531
104145,10-04-2024,365.7303,-2.5515
104145,11-04-2024,363.2493,-2.8424
104145,12-04-2024,365.4728,-0.4872
104145,15-04-2024,368.6215,-0.7156
104145,16-04-2024,368.4493,-0.7614
104145,17-04-2024,367.6678,-0.0778
104145,18-04-2024,371.0687,1.4751
104145,19-04-2024,375.7086,0.2565
104145,22-04-2024,374.9263,-0.8711
104145,23-04-2024,372.9913,1.5584
104145,24-04-2024,372.6108,0.0204
104145,25-04-2024,368.9247,-1.8989
104145,26-04-2024,367.968,1.7402
104145,29-04-2024,363.1121,-0.6967
104145,30-04-2024,365.0705,-0.0731
104145,01-05-2024,368.5035,-1.2437
104145,02-05-2024,365.2685,-1.7033
104145,03-05-2024,368.0218,0.5453
104145,06-05-2024,363.2653,-0.8978
104145,07-05-2024,363.6189,-0.7845
104145,08-05-2024,362.1613,-1.0826
104145,09-05-2024,361.7915,-0.839
104145,10-05-2024,363.5633,0.9504
104145,13-05-2024,370.1864,-0.4773
104145,14-05-2024,371.506,-0.4744
104145,15-05-2024,373.9796,0.1516
104145,16-05-2024,374.8805,0.0613
104145,17-05-2024,378.8306,0.6786
104145,20-05-2024,379.4686,-0.9967
104145,21-05-2024,378.0355,0.6068
104145,22-05-2024,372.6126,-0.5778
104145,23-05-2024,373.0366,1.3596
104145,24-05-2024,370.0235,0.7581
104145,27-05-2024,372.8654,0.7739
104145,28-05-2024,372.5827,0.9733
104145,29-05-2024,373.3604,0.1148
104145,30-05-2024,375.897,0.9031
104145,31-05-2024,374.4302,-0.2338
104145,03-06-2024,379.5907,-0.5613
104145,04-06-2024,380.1235,0.224
104145,05-06-2024,380.5721,-0.0131
104145,06-06-2024,376.6264,0.1951
104145,07-06-2024,374.8979,-1.0549
104145,10-06-2024,366.5218,-0.2207
104145,11-06-2024,361.5742,-0.7199
104145,12-06-2024,359.717,0.6758
104145,13-06-2024,367.0502,0.6566
104145,14-06-2024,369.8825,0.1683
104145,17-06-2024,365.1406,0.6452
104145,18-06-2024,364.2106,0.5368
104145,19-06-2024,365.8916,0.8623
104145,20-06-2024,368.3166,0.6035
104145,21-06-2024,365.2168,0.0302
104145,24-06-2024,363.1311,-0.1511
104145,25-06-2024,356.7325,0.236
104145,26-06-2024,359.9865,-0.2209
104145,27-06-2024,361.2911,0.7114
104145,28-06-2024,363.4397,-0.0888
104145,01-07-2024,365.656,-0.2806
104145,02-07-2024,370.2848,0.2713
104145,03-07-2024,369.5979,0.6894
104145,04-07-2024,370.4704,1.3054
104145,05-07-2024,373.1947,-0.2668
104145,08-07-2024,368.857,-0.4468
104145,09-07-2024,372.7945,-0.4914
104145,10-07-2024,368.8964,-0.9893
104145,11-07-2024,366.6205,1.0065
104145,12-07-2024,373.6369,-1.4004
104145,15-07-2024,378.2042,-1.2966
104145,16-07-2024,374.5323,0.2329
104145,17-07-2024,381.858,-0.1195
104145,18-07-2024,380.9604,-1.9848
104145,19-07-2024,377.3867,-1.625
104145,22-07-2024,371.3033,2.4859
104145,23-07-2024,374.6353,0.4568
104145,24-07-2024,379.2284,0.1551
104145,25-07-2024,377.9458,-0.8576
104145,26-07-2024,381.2504,-0.9399
104145,29-07-2024,388.9162,0.2962
104145,30-07-2024,387.1891,0.367
104145,31-07-2024,388.3804,1.2132
104145,01-08-2024,389.4045,-0.3035
104145,02-08-2024,390.0722,-0.3627
104145,05-08-2024,387.0419,0.4601
104145,06-08-2024,385.1619,-0.6455
104145,07-08-2024,387.5952,0.2124
104145,08-08-2024,386.9522,0.3742
104145,09-08-2024,388.2356,0.1183
104145,12-08-2024,378.9866,1.3056
104145,13-08-2024,374.8223,-1.5797
104145,14-08-2024,380.3033,-0.4732
104145,15-08-2024,387.018,0.5882
104145,16-08-2024,382.8804,0.338
104145,19-08-2024,380.3307,0.121
104145,20-08-2024,381.6131,1.5996
104145,21-08-2024,380.5884,-0.2986
104145,22-08-2024,378.1295,1.5555
104145,23-08-2024,376.6773,1.9529
104145,26-08-2024,387.9447,0.2406
104145,27-08-2024,382.2566,1.0456
104145,28-08-2024,383.0505,0.1748
104145,29-08-2024,392.0777,0.6359
104145,30-08-2024,400.0026,-1.1739
104145,02-09-2024,410.8059,0.2087
104145,03-09-2024,410.2324,0.6549
104145,04-09-2024,404.8903,-0.6492
104145,05-09-2024,407.6,0.3321
104145,06-09-2024,413.454,1.2024
104145,09-09-2024,416.9529,0.2048
104145,10-09-2024,417.8018,-1.2832
104145,11-09-2024,418.8744,0.4377
104145,12-09-2024,419.5895,0.1641
104145,13-09-2024,416.2015,-0.2634
104145,16-09-2024,426.8094,-0.6412
104145,17-09-2024,429.5652,-0.5088
104145,18-09-2024,431.4481,-1.9192
104145,19-09-2024,428.9089,-0.1061
104145,20-09-2024,436.1189,0.847
104145,23-09-2024,443.2469,1.1647
104145,24-09-2024,442.9087,1.4001
104145,25-09-2024,441.5764,-0.409
104145,26-09-2024,435.5705,-0.6777
104145,27-09-2024,430.8659,0.2275
104145,30-09-2024,430.7824,-0.0656
104145,01-10-2024,431.0801,-1.1224
104145,02-10-2024,434.4451,-1.3353
104145,03-10-2024,431.305,-0.8771
104145,04-10-2024,425.7146,-0.0325
104145,07-10-2024,435.7414,-0.661
104145,08-10-2024,439.4887,0.0867
104145,09-10-2024,441.9995,0.1433
104145,10-10-2024,445.6743,-0.0787
104145,11-10-2024,445.2681,-1.6538
104145,14-10-2024,448.8764,-1.4871
104145,15-10-2024,446.2804,1.5945
104145,16-10-2024,445.0573,-1.3709
104145,17-10-2024,446.0236,0.2881
104145,18-10-2024,448.0608,-0.3305
104145,21-10-2024,458.5362,-0.6205
104145,22-10-2024,454.699,0.2683
104145,23-10-2024,451.4392,-0.4189
104145,24-10-2024,447.7362,-0.4881
104145,25-10-2024,444.8678,-0.0672
104145,28-10-2024,438.582,0.5654
104145,29-10-2024,437.5408,-0.3196
104145,30-10-2024,444.6174,1.1149
104145,31-10-2024,450.0194,-0.7456
104145,01-11-2024,441.3347,0.6335
104145,04-11-2024,445.7892,0.0732
104145,05-11-2024,444.1748,0.2695
104145,06-11-2024,443.1077,0.4491
104145,07-11-2024,448.3828,0.17
104145,08-11-2024,449.4683,-1.0209
104145,11-11-2024,444.7605,-0.0024
104145,12-11-2024,447.6438,-0.2483
104145,13-11-2024,447.7271,-1.2345
104145,14-11-2024,446.0797,-0.1285
104145,15-11-2024,438.6435,1.1478
104145,18-11-2024,445.3488,-0.1292
104145,19-11-2024,442.5053,0.7075
104145,20-11-2024,447.1422,0.9211
104145,21-11-2024,447.3416,-0.4046
104145,22-11-2024,449.9013,-0.3963
104145,25-11-2024,454.4705,0.2926
104145,26-11-2024,460.1648,-0.5625
104145,27-11-2024,464.6303,0.8333
104145,28-11-2024,459.2162,0.3979
104145,29-11-2024,455.626,0.1829
104145,02-12-2024,449.7869,2.3023
104145,03-12-2024,454.758,0.9524
104145,04-12-2024,437.6143,-0.82
104145,05-12-2024,434.5869,-0.8825
104145,06-12-2024,437.1001,0.2054
104145,09-12-2024,449.3444,0.4509
104145,10-12-2024,443.4784,0.9855
104145,11-12-2024,431.2989,-0.3588
104145,12-12-2024,424.9998,-0.2739
104145,13-12-2024,425.3038,0.8804
104145,16-12-2024,439.109,0.1888
104145,17-12-2024,442.9521,-0.486
104145,18-12-2024,434.218,-0.7857
104145,19-12-2024,431.3576,1.5465
104145,20-12-2024,425.7708,-1.3206
104145,23-12-2024,422.3904,-0.5017
104145,24-12-2024,423.5159,-0.6976
104145,25-12-2024,429.3434,1.2321
104145,26-12-2024,421.0165,0.451
104145,27-12-2024,428.9849,0.4196
104145,30-12-2024,424.505,1.3105
104258,01-01-2024,408.4052,-1.1334
104258,02-01-2024,410.5631,0.2179
104258,03-01-2024,411.9747,0.2654
104258,04-01-2024,407.7955,-0.5676
104258,05-01-2024,408.934,-0.757
104258,08-01-2024,410.1303,-0.3333
104258,09-01-2024,410.0932,-0.5278
104258,10-01-2024,404.7159,-1.3027
104258,11-01-2024,406.0754,-0.8884
104258,12-01-2024,410.8912,-0.839
104258,15-01-2024,413.9195,1.5678
104258,16-01-2024,404.2895,-1.1965
104258,17-01-2024,404.824,-1.0934
104258,18-01-2024,405.1339,1.7019
104258,19-01-2024,410.295,1.2748
104258,22-01-2024,408.748,-0.6913
104258,23-01-2024,405.546,0.511
104258,24-01-2024,408.7371,-0.8859
104258,25-01-2024,410.2443,1.8661
104258,26-01-2024,411.6064,1.3808
104258,29-01-2024,407.9685,-0.5205
104258,30-01-2024,410.2794,0.9422
104258,31-01-2024,404.9099,0.2825
104258,01-02-2024,404.0513,0.7351
104258,02-02-2024,411.902,-1.5781
104258,05-02-2024,411.6714,0.2507
104258,06-02-2024,413.1444,-1.6321
104258,07-02-2024,407.5939,1.2711
104258,08-02-2024,406.6344,0.2226
104258,09-02-2024,398.8561,0.857
104258,12-02-2024,394.685,1.7139
104258,13-02-2024,396.8199,0.505
104258,14-02-2024,395.44,0.3486
104258,15-02-2024,389.8471,-1.2524
104258,16-02-2024,390.1133,-0.6033
104258,19-02-2024,400.118,-0.2849
104258,20-02-2024,404.3607,1.416
104258,21-02-2024,400.9864,-0.6004
104258,22-02-2024,398.8406,1.1166
104258,23-02-2024,395.8508,0.0522
104258,26-02-2024,397.5692,0.2238
104258,27-02-2024,401.1887,-0.0658
104258,28-02-2024,401.7054,0.0022
104258,29-02-2024,404.3176,-2.7791
104258,01-03-2024,401.0648,0.9391
104258,04-03-2024,398.0716,-0.8594
104258,05-03-2024,401.9372,0.9279
104258,06-03-2024,395.8843,0.6139
104258,07-03-2024,394.5552,0.9405
104258,08-03-2024,396.8394,-0.2398
104258,11-03-2024,401.546,-0.0624
104258,12-03-2024,407.6124,-0.8359
104258,13-03-2024,406.4797,-0.4161
104258,14-03-2024,403.2658,0.5988
104258,15-03-2024,408.8473,0.5542
104258,18-03-2024,403.7015,0.0555
104258,19-03-2024,403.8898,-0.6116
104258,20-03-2024,403.6569,0.1202
104258,21-03-2024,404.9631,-0.1462
104258,22-03-2024,403.1159,-1.3108
104258,25-03-2024,403.1212,0.8272
104258,26-03-2024,404.8892,0.5538
104258,27-03-2024,405.2494,0.7964
104258,28-03-2024,404.0753,-0.2095
104258,29-03-2024,403.285,-0.6779
104258,01-04-2024,393.5324,0.5068
104258,02-04-2024,397.2106,2.0871
104258,03-04-2024,398.9267,0.0249
104258,04-04-2024,398.8734,-0.017
104258,05-04-2024,399.5535,-0.2052
104258,08-04-2024,405.3644,0.2057
104258,09-04-2024,406.7005,1.1785
104258,10-04-2024,405.1916,-0.6195
104258,11-04-2024,402.0827,-1.2686
104258,12-04-2024,402.0448,-1.121
104258,15-04-2024,399.1263,0.4416
104258,16-04-2024,404.9518,1.3287
104258,17-04-2024,409.5989,0.3859
104258,18-04-2024,406.2538,-1.6834
104258,19-04-2024,406.819,0.1653
104258,22-04-2024,407.4949,-0.2271
104258,23-04-2024,405.2908,0.8777
104258,24-04-2024,400.9567,-0.6706
104258,25-04-2024,401.4562,-0.4754
104258,26-04-2024,399.2826,-1.4774
104258,29-04-2024,393.9155,-1.2088
104258,30-04-2024,394.8492,-0.8494
104258,01-05-2024,392.3471,-0.8518
104258,02-05-2024,394.0657,-0.0714
104258,03-05-2024,392.7548,0.0588
104258,06-05-2024,388.072,0.1035
104258,07-05-2024,394.8694,-1.1147
104258,08-05-2024,397.4258,2.3378
104258,09-05-2024,390.7942,1.3822
104258,10-05-2024,393.901,0.4094
104258,13-05-2024,401.7842,0.3107
104258,14-05-2024,400.1469,-0.1454
104258,15-05-2024,399.5066,0.818
104258,16-05-2024,398.5789,1.8048
104258,17-05-2024,406.4588,0.2903
104258,20-05-2024,405.2281,0.6363
104258,21-05-2024,404.4046,-0.4654
104258,22-05-2024,402.4723,1.1883
104258,23-05-2024,401.6311,0.0167
104258,24-05-2024,393.8325,-1.2425
104258,27-05-2024,390.665,0.5328
104258,28-05-2024,394.0122,-0.6034
104258,29-05-2024,394.7712,0.0836
104258,30-05-2024,395.2133,-1.5203
104258,31-05-2024,393.5432,0.8299
104258,03-06-2024,394.1138,0.4675
104258,04-06-2024,391.1896,0.2901
104258,05-06-2024,394.5619,-1.0345
104258,06-06-2024,398.9036,-1.1355
104258,07-06-2024,397.1912,-1.7468
104258,10-06-2024,394.8423,0.0495
104258,11-06-2024,393.9545,1.4814
104258,12-06-2024,392.956,0.2014
104258,13-06-2024,394.1229,0.5671
104258,14-06-2024,392.0748,0.2752
104258,17-06-2024,383.93,-0.615
104258,18-06-2024,382.859,-0.3593
104258,19-06-2024,382.5353,-0.078
104258,20-06-2024,381.6726,-0.5385
104258,21-06-2024,376.8695,0.0214
104258,24-06-2024,381.6144,-0.0794
104258,25-06-2024,380.9316,1.0761
104258,26-06-2024,377.0668,0.7427
104258,27-06-2024,380.7972,0.1085
104258,28-06-2024,380.9462,0.2996
104258,01-07-2024,388.1421,-0.3317
104258,02-07-2024,390.9765,-1.6407
104258,03-07-2024,389.5083,-0.5348
104258,04-07-2024,389.9023,-0.5432
104258,05-07-2024,386.6665,0.0629
104258,08-07-2024,389.3784,0.934
104258,09-07-2024,392.6839,0.3308
104258,10-07-2024,384.9527,-1.0648
104258,11-07-2024,386.4397,2.2855
104258,12-07-2024,392.5686,0.5513
104258,15-07-2024,397.3399,0.3196
104258,16-07-2024,398.3084,-0.933
104258,17-07-2024,402.5915,-3.256
104258,18-07-2024,397.0349,0.4011
104258,19-07-2024,400.4065,1.1645
104258,22-07-2024,399.2458,0.0674
104258,23-07-2024,399.2359,0.3078
104258,24-07-2024,400.9415,-0.2482
104258,25-07-2024,408.9154,-0.2492
104258,26-07-2024,406.2181,0.0673
104258,29-07-2024,399.8209,0.1456
104258,30-07-2024,398.3248,-0.5405
104258,31-07-2024,398.9905,0.8918
104258,01-08-2024,401.3508,-0.1298
104258,02-08-2024,399.6313,1.1124
104258,05-08-2024,404.4282,-0.7942
104258,06-08-2024,406.9751,0.5967
104258,07-08-2024,412.4166,0.2546
104258,08-08-2024,414.7914,-1.3838
104258,09-08-2024,414.4288,-0.8645
104258,12-08-2024,410.6602,0.1406
104258,13-08-2024,406.2056,-1.0634
104258,14-08-2024,400.9868,-0.6865
104258,15-08-2024,398.0466,-0.1874
104258,16-08-2024,395.4,0.3831
104258,19-08-2024,394.8505,-0.3145
104258,20-08-2024,396.9133,-1.4339
104258,21-08-2024,402.1626,1.7464
104258,22-08-2024,399.1618,0.5769
104258,23-08-2024,406.7103,2.1078
104258,26-08-2024,410.0478,0.3174
104258,27-08-2024,407.1012,1.5641
104258,28-08-2024,407.6759,0.2698
104258,29-08-2024,407.3767,0.4527
104258,30-08-2024,404.0762,0.5281
104258,02-09-2024,405.5669,-1.4567
104258,03-09-2024,399.0959,0.5035
104258,04-09-2024,399.6516,-0.1567
104258,05-09-2024,403.9972,0.3241
104258,06-09-2024,398.879,0.0517
104258,09-09-2024,396.3775,2.2486
104258,10-09-2024,396.2548,-0.386
104258,11-09-2024,391.8562,-0.0946
104258,12-09-2024,390.3626,0.9256
104258,13-09-2024,386.0238,-0.2583
104258,16-09-2024,384.0489,0.9119
104258,17-09-2024,382.2,0.9583
104258,18-09-2024,380.1134,-0.42
104258,19-09-2024,380.783,-1.604
104258,20-09-2024,375.0916,-0.0056
104258,23-09-2024,365.6324,-1.2171
104258,24-09-2024,367.9501,0.5181
104258,25-09-2024,366.111,-1.9337
104258,26-09-2024,358.5905,-0.0984
104258,27-09-2024,361.668,-1.2948
104258,30-09-2024,354.9444,1.1785
104258,01-10-2024,360.3465,-0.1848
104258,02-10-2024,360.152,0.465
104258,03-10-2024,356.9334,0.7511
104258,04-10-2024,358.622,-0.8667
104258,07-10-2024,357.2165,0.4916
104258,08-10-2024,355.2917,-0.6732
104258,09-10-2024,355.7413,0.044
104258,10-10-2024,358.6824,0.8722
104258,11-10-2024,360.8095,0.1725
104258,14-10-2024,355.0723,-1.479
104258,15-10-2024,355.8399,0.128
104258,16-10-2024,352.8366,0.904
104258,17-10-2024,357.3037,-1.853
104258,18-10-2024,354.1183,0.718
104258,21-10-2024,352.5704,0.9234
104258,22-10-2024,353.4055,0.195
104258,23-10-2024,354.284,0.2826
104258,24-10-2024,350.4419,-0.9681
104258,25-10-2024,346.4005,-0.8041
104258,28-10-2024,351.675,-0.1098
104258,29-10-2024,352.7802,-2.0165
104258,30-10-2024,353.9106,-0.7707
104258,31-10-2024,358.3245,-0.7583
104258,01-11-2024,359.851,0.8644
104258,04-11-2024,355.5265,0.5423
104258,05-11-2024,355.6457,0.3181
104258,06-11-2024,358.1055,-0.2099
104258,07-11-2024,366.0537,0.368
104258,08-11-2024,365.1991,0.9585
104258,11-11-2024,355.3412,0.4073
104258,12-11-2024,356.9275,-0.5352
104258,13-11-2024,360.1975,1.3252
104258,14-11-2024,360.6314,-1.0557
104258,15-11-2024,360.854,0.9739
104258,18-11-2024,358.8323,-0.9578
104258,19-11-2024,360.0588,1.1455
104258,20-11-2024,355.3669,0.2966
104258,21-11-2024,353.6523,0.1983
104258,22-11-2024,354.0937,0.1638
104258,25-11-2024,365.4768,0.3516
104258,26-11-2024,360.5666,0.4192
104258,27-11-2024,357.2165,0.1125
104258,28-11-2024,353.1508,-0.1622
104258,29-11-2024,347.9659,-0.521
104258,02-12-2024,347.6507,2.2174
104258,03-12-2024,348.884,0.5197
104258,04-12-2024,351.734,-0.469
104258,05-12-2024,348.024,0.4602
104258,06-12-2024,350.926,-2.8172
104258,09-12-2024,359.4804,1.2837
104258,10-12-2024,360.2642,-0.8998
104258,11-12-2024,357.5381,1.5247
104258,12-12-2024,355.1096,-0.1421
104258,13-12-2024,356.4572,0.609
104258,16-12-2024,360.0931,-1.3699
104258,17-12-2024,360.2458,-0.0792
104258,18-12-2024,359.6953,-1.6747
104258,19-12-2024,358.831,-1.5369
104258,20-12-2024,356.8705,-0.1466
104258,23-12-2024,360.5392,-0.611
104258,24-12-2024,362.2794,-1.6974
104258,25-12-2024,365.5676,0.6362
104258,26-12-2024,360.9696,-0.9061
104258,27-12-2024,363.7224,-0.7155
104258,30-12-2024,371.1923,0.4105
104307,01-01-2024,657.2463,-1.4811
104307,02-01-2024,658.7108,0.4497
104307,03-01-2024,651.6775,0.2245
104307,04-01-2024,652.1502,-0.3566
104307,05-01-2024,655.6855,-0.9754
104307,08-01-2024,660.469,-0.8616
104307,09-01-2024,656.8502,0.4061
104307,10-01-2024,653.6923,1.1844
104307,11-01-2024,636.6589,1.0606
104307,12-01-2024,642.7788,1.8601
104307,15-01-2024,636.7574,0.2244
104307,16-01-2024,641.6935,-0.652
104307,17-01-2024,649.5533,0.2497
104307,18-01-2024,652.1829,0.4707
104307,19-01-2024,642.4403,-0.399
104307,22-01-2024,638.3335,0.9723
104307,23-01-2024,628.9063,-1.3245
104307,24-01-2024,630.1391,0.1301
104307,25-01-2024,634.7901,-0.0858
104307,26-01-2024,634.3582,-0.7712
104307,29-01-2024,636.1159,0.6925
104307,30-01-2024,625.4525,1.2108
104307,31-01-2024,619.5589,1.4414
104307,01-02-2024,616.7439,1.4091
104307,02-02-2024,615.6177,0.605
104307,05-02-2024,613.2846,-0.3607
104307,06-02-2024,607.4469,-1.1998
104307,07-02-2024,601.8704,0.4858
104307,08-02-2024,608.0679,-1.0273
104307,09-02-2024,613.9782,-1.2085
104307,12-02-2024,612.3976,1.0176
104307,13-02-2024,613.0688,-0.4395
104307,14-02-2024,610.6585,-0.5513
104307,15-02-2024,611.5625,-0.6853
104307,16-02-2024,613.1552,0.2627
104307,19-02-2024,610.6212,0.6288
104307,20-02-2024,612.436,-0.7803
104307,21-02-2024,612.4174,0.3398
104307,22-02-2024,605.4213,-0.2463
104307,23-02-2024,595.5814,0.6994
104307,26-02-2024,613.9822,0.4831
104307,27-02-2024,616.7125,0.9287
104307,28-02-2024,611.8488,0.336
104307,29-02-2024,615.886,0.1591
104307,01-03-2024,621.7793,0.1691
104307,04-03-2024,620.954,1.1412
104307,05-03-2024,626.3654,-1.1474
104307,06-03-2024,624.1335,-0.8468
104307,07-03-2024,622.6518,0.2788
104307,08-03-2024,625.7847,1.7657
104307,11-03-2024,624.778,0.6358
104307,12-03-2024,626.3889,-0.5999
104307,13-03-2024,621.0408,0.5945
104307,14-03-2024,623.1592,0.5474
104307,15-03-2024,627.3267,0.2551
104307,18-03-2024,624.4749,1.0903
104307,19-03-2024,624.109,-1.0566
104307,20-03-2024,625.3397,0.9618
104307,21-03-2024,625.4653,0.4339
104307,22-03-2024,623.2154,1.0748
104307,25-03-2024,610.029,0.5888
104307,26-03-2024,614.3241,-0.6137
104307,27-03-2024,613.7577,-0.1479
104307,28-03-2024,614.7998,-0.8632
104307,29-03-2024,614.9624,-0.4567
104307,01-04-2024,609.9341,-1.3554
104307,02-04-2024,604.489,-0.4621
104307,03-04-2024,607.4043,-0.1777
104307,04-04-2024,608.597,0.2796
104307,05-04-2024,610.3257,-0.2916
104307,08-04-2024,594.3506,0.4814
104307,09-04-2024,591.058,0.8565
104307,10-04-2024,582.3573,0.3292
104307,11-04-2024,584.3192,-1.1645
104307,12-04-2024,585.165,-1.0075
104307,15-04-2024,607.922,-0.3553
104307,16-04-2024,604.1899,-0.9593
104307,17-04-2024,601.9476,-1.1171
104307,18-04-2024,602.8315,1.1172
104307,19-04-2024,602.1103,-0.2125
104307,22-04-2024,595.4062,0.2488
104307,23-04-2024,587.9297,-1.1557
104307,24-04-2024,596.6732,-1.2967
104307,25-04-2024,588.6993,0.0233
104307,26-04-2024,587.1835,-0.7499
104307,29-04-2024,573.0236,-0.3364
104307,30-04-2024,564.9275,-0.8803
104307,01-05-2024,561.4198,-0.351
104307,02-05-2024,550.9899,2.5995
104307,03-05-2024,559.1146,0.7468
104307,06-05-2024,555.1131,-1.337
104307,07-05-2024,561.7249,0.1108
104307,08-05-2024,559.0938,0.2649
104307,09-05-2024,559.9067,0.5527
104307,10-05-2024,557.8512,-0.6576
104307,13-05-2024,560.7398,-1.2777
104307,14-05-2024,561.2762,1.8268
104307,15-05-2024,558.9445,-0.9778
104307,16-05-2024,560.1176,0.3919
104307,17-05-2024,561.2854,0.8248
104307,20-05-2024,552.0673,-0.4748
104307,21-05-2024,563.0436,-0.4273
104307,22-05-2024,570.7822,-0.472
104307,23-05-2024,575.5498,-0.0764
104307,24-05-2024,572.497,2.004
104307,27-05-2024,571.7039,-0.4399
104307,28-05-2024,572.6569,-0.2745
104307,29-05-2024,570.6437,0.0194
104307,30-05-2024,567.8221,0.975
104307,31-05-2024,572.1262,0.8894
104307,03-06-2024,593.9999,0.93
104307,04-06-2024,584.0808,1.0625
104307,05-06-2024,582.0799,-0.7937
104307,06-06-2024,577.6143,0.4907
104307,07-06-2024,577.1654,0.3659
104307,10-06-2024,568.9393,-0.3765
104307,11-06-2024,570.0442,1.3421
104307,12-06-2024,561.5242,-0.3388
104307,13-06-2024,560.9581,-0.6513
104307,14-06-2024,556.0904,0.8
104307,17-06-2024,573.216,0.8011
104307,18-06-2024,564.5736,0.2921
104307,19-06-2024,563.57,-0.1214
104307,20-06-2024,554.2599,-0.9312
104307,21-06-2024,548.078,0.4855
104307,24-06-2024,562.4211,-1.1016
104307,25-06-2024,555.7744,-0.4698
104307,26-06-2024,550.8452,1.0441
104307,27-06-2024,552.041,-0.0798
104307,28-06-2024,557.8555,1.367
104307,01-07-2024,565.0584,0.4868
104307,02-07-2024,562.134,0.1426
104307,03-07-2024,571.6059,1.0943
104307,04-07-2024,574.1941,-0.3119
104307,05-07-2024,573.8261,0.5177
104307,08-07-2024,575.8062,0.2281
104307,09-07-2024,581.392,0.9317
104307,10-07-2024,582.3421,0.3033
104307,11-07-2024,584.7472,0.0749
104307,12-07-2024,584.2734,1.7022
104307,15-07-2024,583.4813,2.0041
104307,16-07-2024,584.6664,0.431
104307,17-07-2024,585.5506,2.019
104307,18-07-2024,581.3607,-0.3439
104307,19-07-2024,585.2643,-0.5627
104307,22-07-2024,584.4304,1.3744
104307,23-07-2024,583.9689,0.4821
104307,24-07-2024,584.1282,-0.7625
104307,25-07-2024,582.4671,0.6761
104307,26-07-2024,580.7356,-0.5553
104307,29-07-2024,602.1936,0.8292
104307,30-07-2024,598.551,0.0441
104307,31-07-2024,592.8119,-0.1949
104307,01-08-2024,588.8573,-0.6007
104307,02-08-2024,590.0719,1.3749
104307,05-08-2024,590.4941,0.6313
104307,06-08-2024,585.1919,1.1197
104307,07-08-2024,583.1774,0.2192
104307,08-08-2024,580.7582,-1.658
104307,09-08-2024,579.9204,1.7986
